"FSC-A","SSC-A","Alexa Fluor 700-A :: GranzymeB","BUV396-A :: CD45RB","BUV737-A :: CD27","BV510-A :: CD3e","BV605-A :: CTLA4","BV650-A :: PDL1","BV711-A :: CD25","BV786-A :: TBET","FITC-A :: CD86","PE ( 561 )-A :: Nur77","PE-Cy7-A :: CD54","PerCP-Cy5-5-A :: IRF4"
32235.1,23598.6,18.2,332.15,135.78,633.04,1072.56,349.32,24.6,-12.3,270.58,-10.36,1.48,161.85
48839,13031.8,40.6,253.31,-39.42,649.44,1068.46,682.24,73.8,4.1,242.36,139.12,11.1,130.31
68187.6,78433.3,184.1,1530.81,4142.02,1854.84,3849.9,757.68,154.98,125.46,582.66,108.04,56.98,271.41
57844.8,16377.6,6.3,416.83,423.4,745.38,1576.04,434.6,86.1,25.42,243.19,59.94,31.08,177.62
50587.9,20871.2,41.3,389.09,1316.92,693.72,851.98,217.3,78.72,36.08,190.07,-5.18,2.96,163.51
92280.2,137782,23.1,4261.01,-30.66,856.08,2422.28,390.32,89.38,133.66,564.4,724.46,118.4,273.07
43037.3,19910.9,17.5,462.09,525.6,1612.12,4190.2,907.74,60.68,-40.18,251.49,68.82,38.48,253.98
90861.8,99257.2,144.9,2302.42,2457.91,5486.62,12052.4,2677.3,348.5,153.34,1494.83,200.54,11.1,602.58
110661,165593,385,3485.75,10933.9,7027.4,16104.8,3410.38,619.1,392.78,2196.18,416.62,99.16,1378.63
88371.4,82185.8,479.5,2436.01,14969.4,4769.94,10491.9,2575.62,473.96,391.96,1344.6,319.68,97.68,709.65
84028.3,135940,147.7,1938.15,1995.09,3950.76,10468.1,2172.18,346.86,227.14,1135.44,444.74,53.28,856.56
102087,69949.1,237.3,2178.32,5546.54,4288.6,9198.76,1603.92,377.2,319.8,1311.4,360.38,105.82,717.95
67878,49850.6,315,1592.13,7762.09,3275.08,7192.22,1289.04,255.02,259.94,1029.2,148,28.12,727.91
114932,133950,219.8,2305.34,5391.78,4654.32,10228.7,2150.86,344.4,223.86,1640.91,237.54,57.72,829.17
33659.3,19425.3,20.3,361.35,22.63,704.38,1175.88,291.92,39.36,-19.68,186.75,78.44,24.42,204.18
35223.8,25479.3,6.3,267.91,50.37,465.76,1715.44,383.76,82,84.46,178.45,78.44,25.16,19.92
52185.6,36368.9,49,719.05,687.66,1280.02,2651.06,475.6,100.04,74.62,420.81,28.12,1.48,353.58
37514.9,23046.6,34.3,183.23,413.18,182.04,1061.08,77.9,64.78,56.58,148.57,48.84,0,-9.13
