"FSC-A","SSC-A","Alexa Fluor 700-A :: GranzymeB","BUV396-A :: CD45RB","BUV737-A :: CD27","BV510-A :: CD3e","BV605-A :: CTLA4","BV650-A :: PDL1","BV711-A :: CD25","BV786-A :: TBET","FITC-A :: CD86","PE ( 561 )-A :: Nur77","PE-Cy7-A :: CD54","PerCP-Cy5-5-A :: IRF4"
35398.8,31012.9,77.7,368.65,691.31,641.24,732.26,579.74,587.94,264.04,133.63,84.36,24.42,241.53
102577,125839,1194.9,2346.95,9198.73,3351.34,6661.68,4965.92,11197.9,5239.8,1401.87,297.48,93.24,2186.22
82090.1,49393.3,1104.6,1694.33,6645.19,2791.28,4333.7,4291.06,9506.26,4371.42,998.49,290.82,125.06,1627.63
43156.8,51860.1,295.4,727.81,2290.74,1211.14,2730.6,1036.48,2877.38,1316.92,465.63,239.02,34.04,634.12
82998,60897.9,2853.2,1533,23257.8,3389.06,6912.6,13348,33374.8,16317.2,1159.51,362.6,191.66,5805.02
51994.8,24020.2,10.5,467.2,317.55,741.28,1453.86,479.7,246,248.46,262.28,81.4,11.1,268.92
33290.6,23476.5,84.7,283.97,605.9,601.88,1592.44,592.86,461.66,288.64,171.81,85.84,4.44,317.06
55941.8,135501,723.8,1265.09,8785.55,2077.06,4056.54,2840.48,4612.5,2141.02,716.29,333.74,89.54,1530.52
50596.6,30477.6,135.8,686.2,1034.41,983.18,2632.2,966.78,651.08,269.78,354.41,121.36,0.74,345.28
131091,108560,2378.6,2965.99,18260.2,5261.12,10352.5,10224.6,22666.4,10916.7,1708.14,456.58,210.16,4174.07
69516.7,68211.1,557.9,1219.1,5772.84,1886.82,4045.06,2482.96,3436.62,1653.94,771.07,210.16,16.28,1142.91
37897.9,34681.6,77,664.3,540.93,711.76,1361.2,382.94,447.72,99.22,251.49,118.4,34.04,133.63
112451,125537,2751.7,2600.99,24993,4833.08,8561.62,13024.9,31534.7,15183.9,1830.98,428.46,133.2,5514.52
94758.5,75204.6,1241.8,1821.35,9618.48,3048.76,5616.18,5559.6,12615.7,5976.98,1208.48,190.92,82.14,2221.08
57007.4,17005,51.1,526.33,447.49,916.76,1935.2,593.68,247.64,27.88,338.64,29.6,37.74,329.51
89275.7,63031.9,171.5,1243.19,1820.62,1528.48,4009.8,1301.34,1097.16,487.08,678.94,277.5,62.16,396.74
100904,71643.9,1445.5,1755.65,10015.6,3411.2,5289.82,6292.68,14348.4,6869.14,1175.28,261.22,92.5,2353.88
46009.4,30702.5,43.4,356.97,345.29,473.96,1712.16,246,139.4,77.08,259.79,130.24,19.24,194.22
123793,128086,1157.8,3028.77,9711.19,5472.68,11316.8,5097.94,10024.5,5106.96,1796.12,408.48,113.96,2577.15
46973.5,43159.2,179.2,797.89,1036.6,2068.86,6041.76,2593.66,1079.12,532.18,863.2,181.3,132.46,1009.28
49321.4,49829.9,113.4,987.69,1070.91,1538.32,3088.94,1074.2,972.52,478.88,459.82,207.2,-8.14,390.93
50749.2,57882.5,675.5,781.83,6748.12,1375.96,3949.12,2705.18,4420.62,2152.5,589.3,246.42,43.66,985.21
51161.8,42240.4,61.6,658.46,421.94,938.08,1819.58,619.1,315.7,285.36,307.1,108.78,0,190.07
92748.2,71255.5,1173.9,1992.17,9952.82,3594.88,6257.42,6049.96,12480.4,6183.62,1244.17,251.6,111,2329.81
54940.3,27591.7,79.8,740.22,589.84,1098.8,2200.88,717.5,531.36,217.3,413.34,99.9,-11.1,238.21
63126.7,36889.3,69.3,840.96,513.19,1319.38,1758.08,805.24,290.28,148.42,500.49,86.58,-7.4,431.6
44143.2,15731.8,69.3,276.67,627.07,544.48,1675.26,496.92,676.5,223.04,220.78,64.38,-14.06,112.88
46023.1,24596.2,72.1,391.28,626.34,644.52,1934.38,314.88,377.2,181.22,319.55,96.94,7.4,333.66
65170.8,59062,298.2,891.33,2984.97,1772.84,3809.72,1927.82,3050.4,1257.88,777.71,201.28,27.38,942.05
47847.6,21372.5,56.7,465.74,500.05,647.8,2710.1,94.3,406.72,234.52,250.66,95.46,24.42,252.32
