"FSC-A","SSC-A","Alexa Fluor 700-A :: GranzymeB","BUV396-A :: CD45RB","BUV737-A :: CD27","BV510-A :: CD3e","BV605-A :: CTLA4","BV650-A :: PDL1","BV711-A :: CD25","BV786-A :: TBET","FITC-A :: CD86","PE ( 561 )-A :: Nur77","PE-Cy7-A :: CD54","PerCP-Cy5-5-A :: IRF4"
51462,19902.6,6.3,443.84,183.96,770.8,6500.96,1375.96,86.1,50.02,262.28,167.98,-9.62,232.4
38643.1,26057,18.2,423.4,118.99,590.4,1328.4,419.84,-2.46,27.06,283.03,60.68,24.42,11.62
94337.3,78396.8,20.3,1630.09,551.88,3679.34,16240.1,3310.34,425.58,195.98,1204.33,438.08,40.7,594.28
59694.5,42010.4,44.8,712.48,32.12,1148.82,6860.94,1330.04,101.68,72.98,339.47,81.4,28.12,147.74
32152.3,58406.3,12.6,562.1,556.26,1000.4,10298.4,2236.14,277.98,139.4,353.58,145.04,19.24,222.44
71989.2,104125,51.8,1419.12,1079.67,2460,34943.5,6623.96,989.74,387.04,796.8,771.82,75.48,623.33
62539.2,41950.7,-9.8,882.57,284.7,1513.72,7969.58,1523.56,246,99.22,634.95,162.06,27.38,316.23
68984.6,107213,66.5,1361.45,908.85,2482.96,21671,4469,612.54,243.54,963.63,364.82,116.18,508.79
98232.5,88392.5,79.1,2361.55,646.05,4000.78,13588.2,2378.82,372.28,221.4,1216.78,524.66,52.54,726.25
111280,115227,70.7,2411.19,1205.96,3822.02,27209.2,4614.14,715.04,336.2,1327.17,600.88,59.2,815.06
121468,100891,86.8,2464.48,718.32,4214.8,21772.6,4796.18,575.64,283.72,1447.52,545.38,79.18,664.83
53021.5,33156.8,53.2,557.72,178.85,1107.82,3819.56,218.94,68.06,-0.82,386.78,137.64,-0.74,274.73
38794.3,38312.8,23.1,321.93,207.32,522.34,5569.44,947.92,135.3,66.42,180.11,140.6,26.64,91.3
37252.8,21077,2.8,354.78,158.41,408.36,3071.72,364.08,86.1,18.86,122.01,123.58,19.98,124.5
41112.7,16154.3,36.4,302.22,54.75,578.92,3084.84,370.64,59.04,32.8,176.79,105.82,5.18,41.5
47872.1,15830.6,13.3,324.12,-72.27,419.84,3042.2,693.72,-5.74,-15.58,167.66,110.26,11.1,163.51
86508.7,74427.8,75.6,1689.95,460.63,2710.1,10347.6,2040.98,303.4,102.5,1027.54,291.56,27.38,398.4
48093.8,66746.9,24.5,780.37,382.52,1252.96,10148.3,2182.02,174.66,122.18,444.05,151.7,33.3,434.92
107558,90528.9,52.5,2077.58,870.89,3848.26,19223.3,3559.62,578.1,319.8,1469.1,458.06,117.66,703.01
91533.6,109680,92.4,2341.11,1020.54,3832.68,21146.2,4048.34,567.44,314.88,1401.04,503.2,82.14,592.62
43279.9,16609.1,3.5,383.98,321.93,551.86,3471.06,843.78,157.44,80.36,227.42,37,-14.8,77.19
44935.9,19815.4,16.8,343.1,47.45,610.08,2746.18,669.94,41,51.66,158.53,55.5,5.92,34.03
103370,86858.7,79.8,2525.8,826.36,4173.8,21043.7,3936.82,607.62,278.8,1530.52,605.32,42.18,624.16
46082.2,23505.6,24.5,305.87,284.7,769.98,7826.08,1303.8,191.06,110.7,199.2,170.2,29.6,136.95
56209.7,93942.7,63.7,1145.37,1054.85,2337.82,28302.3,4797.82,769.98,271.42,762.77,609.76,85.84,415.83
51909.8,26339.2,18.2,257.69,147.46,816.72,2323.88,285.36,50.84,4.92,227.42,34.04,-16.28,73.04
119881,93090.3,65.8,2503.9,1134.42,3785.12,19881.7,3562.08,546.12,178.76,1347.92,402.56,51.06,479.74
83940.5,80650.3,35.7,1547.6,389.82,2459.18,14195,2921.66,437.88,172.2,1064.06,364.08,97.68,475.59
29538.7,28108.8,27.3,469.39,292,875.76,5799.04,1307.9,94.3,133.66,307.1,110.26,14.06,255.64
63610.6,37479.5,51.1,785.48,799.35,1628.52,17205.2,2807.68,447.72,112.34,584.32,251.6,40.7,374.33
51663.6,18081.5,11.2,383.25,289.81,564.16,1895.02,195.16,36.9,18.04,151.89,49.58,7.4,297.97
52029.4,85412,51.8,859.21,1178.95,1745.78,26613.9,5222.58,783.92,246.82,564.4,521.7,63.64,646.57
50032.1,32243,14,565.02,304.41,666.66,2466.56,657.64,155.8,63.96,276.39,112.48,12.58,66.4
41796.7,91778.1,111.3,1378.97,1570.23,3370.2,17115,4060.64,512.5,213.2,1427.6,472.86,50.32,1274.05
84591.4,53425.4,30.1,1284.8,435.08,2601.04,7703.08,1645.74,256.66,130.38,1027.54,199.8,45.14,518.75
41916.2,19436.1,29.4,303.68,491.29,603.52,2631.38,769.16,62.32,1.64,296.31,145.78,15.54,99.6
60285.6,38861.4,1.4,588.38,97.82,1063.54,4574.78,717.5,147.6,36.9,450.69,111.74,49.58,151.06
38206.8,29339.7,-5.6,306.6,-38.69,507.58,3096.32,652.72,13.12,-9.02,181.77,58.46,2.96,44.82
74439.4,61847.4,74.9,1125.66,638.75,2393.58,19457.8,3233.26,523.16,241.9,731.23,474.34,56.98,454.01
38198.2,20212.2,14.7,294.92,133.59,388.68,1448.12,583.84,53.3,100.86,154.38,93.24,9.62,63.91
40029.1,31379,56,302.95,101.47,465.76,4980.68,1210.32,181.22,105.78,213.31,174.64,31.82,293.82
47397.6,33048.1,11.2,599.33,153.3,747.84,3118.46,843.78,146.78,77.08,214.97,96.2,11.1,175.13
42318,28361.9,10.5,679.63,327.77,947.92,3309.52,514.96,146.78,113.98,386.78,173.16,11.84,202.52
73089.4,80726.6,60.2,1208.88,1018.35,2311.58,22721.4,4028.66,562.52,284.54,688.9,492.84,80.66,395.08
94204.1,87140.9,56.7,2727.28,792.05,4557.56,16623.9,3364.46,397.7,267.32,1542.14,577.94,100.64,713.8
112882,83770.2,105,2564.49,1162.16,4681.38,18593.5,3626.04,460.02,291.1,1757.11,546.12,64.38,864.86
91093.7,73377,52.5,1660.02,424.86,3371.02,18468.9,3402.18,489.54,152.52,1144.57,444,46.62,609.22
46262.9,35604.5,15.4,590.57,332.15,716.68,4792.9,747.84,213.2,76.26,337.81,205.72,7.4,201.69
84675.6,93149.2,37.8,1670.24,1077.48,3197.18,15535.7,3145.52,410.82,224.68,1027.54,509.12,44.4,484.72
64914.5,42646.2,44.8,810.3,602.98,1302.98,5077.44,1094.7,154.98,127.92,568.55,236.8,36.26,240.7
62645.8,36165.6,-12.6,629.99,346.75,1294.78,10965.9,2232.04,281.26,113.98,410.02,255.3,34.78,249.83
109446,83780.2,56.7,1905.3,897.9,3608.82,19487.3,3902.38,577.28,163.18,1287.33,626.04,65.86,454.84
123574,105290,82.6,3209.08,970.9,4965.1,21145.3,3906.48,579.74,318.16,1874.97,453.62,82.14,851.58
38335,60694.6,32.2,817.6,833.66,1292.32,8013.04,1421.06,214.02,177.12,500.49,301.18,42.92,270.58
47332.1,44920.4,-2.8,424.86,429.24,991.38,8117.18,1482.56,299.3,121.36,365.2,220.52,2.22,390.93
90152.6,76917.8,84.7,1934.5,1051.2,3469.42,24150.6,3996.68,548.58,247.64,1273.22,546.12,48.1,963.63
105384,99167.6,62.3,2294.39,1034.41,4150.02,33847.1,6172.14,870.84,306.68,1411,730.38,72.52,668.98
108312,106323,36.4,2138.17,900.09,3719.52,19633.3,3529.28,434.6,251.74,1423.45,607.54,63.64,644.08
41509.4,24981.3,-3.5,312.44,146,672.4,4730.58,681.42,48.38,66.42,273.07,87.32,35.52,15.77
98899.2,157533,110.6,2004.58,2806.12,4601.02,62956.3,11857.2,1617.86,670.76,1728.06,1776,190.18,1503.13
36367.2,22185.1,4.9,205.86,275.94,237.8,5047.92,1044.68,166.46,88.56,142.76,69.56,21.46,214.14
77114.9,86275.2,390.6,983.31,4874.21,5026.6,30768,10886.3,2418.18,1885.18,2395.38,828.8,474.34,4428.88
62929.4,26544.2,-12.6,600.06,97.09,946.28,1969.64,728.16,67.24,36.9,398.4,158.36,31.82,129.48
39579.8,26550,7,354.78,146.73,396.88,2179.56,323.08,38.54,89.38,281.37,87.32,-9.62,156.87
63443.5,137056,100.8,1503.07,1731.56,3060.24,43875.7,8036,1172.6,347.68,1089.79,1030.08,90.28,1202.67
40913.3,17454.1,18.2,350.4,103.66,661.74,2214.82,728.98,43.46,-26.24,207.5,118.4,25.16,83.83
46621.4,48432.2,32.2,847.53,234.33,1470.26,6123.76,1196.38,147.6,47.56,599.26,165.02,2.22,312.91
49366.1,24929,25.9,525.6,266.45,781.46,4959.36,1086.5,48.38,127.1,322.87,153.18,19.24,156.04
123080,86931.7,72.1,2490.03,1439.56,3839.24,39033.6,7945.8,956.12,400.98,1348.75,872.46,122.1,558.59
38496.2,22882.3,7,279.59,90.52,567.44,4307.46,915.94,104.14,73.8,243.19,217.56,-9.62,121.18
56265.1,50789.4,45.5,824.17,491.29,1679.36,13101.1,2344.38,307.5,177.12,531.2,344.1,43.66,265.6
88747.9,116174,71.4,1678.27,632.91,3669.5,22771.4,4178.72,687.16,277.16,1259.11,510.6,45.14,760.28
101869,77317.8,18.2,1777.55,633.64,3734.28,14787.9,2564.96,400.16,214.02,1284.01,412.92,42.18,658.19
48783.6,17989.4,20.3,343.1,189.8,723.24,5303.76,805.24,70.52,79.54,210.82,107.3,19.98,75.53
68063.8,52895.1,40.6,791.32,307.33,1525.2,6213.96,1352.18,208.28,100.86,639.1,244.2,21.46,358.56
87019.2,56083.9,42,1070.18,721.24,2474.76,14227.8,2603.5,374.74,118.08,881.46,389.98,54.76,504.64
55970.6,74437.7,30.8,1219.83,863.59,1959.8,15675.1,2975.78,428.04,154.16,820.87,330.04,46.62,562.74
58871.5,50869.9,37.1,1003.75,175.93,1332.5,9274.2,2207.44,315.7,131.2,509.62,171.68,38.48,332
25383.6,65975.9,71.4,984.04,776.72,2136.92,10143.4,2918.38,404.26,306.68,816.72,527.62,102.86,560.25
79457.8,46812.8,4.2,872.35,351.13,1469.44,5542.38,1343.98,168.92,130.38,440.73,230.88,43.66,356.07
61202.2,45442.5,47.6,699.34,298.57,1340.7,9658.78,1885.18,272.24,95.94,379.31,316.72,25.16,215.8
66841.9,82149.2,57.4,1406.71,752.63,2704.36,31771.7,6475.54,833.94,348.5,806.76,765.9,93.98,394.25
37361.5,45137.9,25.2,617.58,357.7,929.88,4202.5,663.38,132.84,188.6,398.4,108.78,28.12,108.73
43228.1,19449.4,1.4,301.49,-131.4,336.2,2346.02,177.94,87.74,39.36,117.03,18.5,5.92,166.83
112847,67984.5,58.8,1438.1,480.34,3002.84,10057.3,2104.94,236.16,139.4,1127.97,323.38,50.32,590.96
55596.2,42724.2,33.6,673.06,268.64,1314.46,8345.96,1336.6,350.96,77.08,473.1,226.44,36.26,163.51
36589.7,82434.8,35,794.24,314.63,1378.42,5202.9,1654.76,241.08,178.76,473.1,182.78,48.1,376.82
48813.1,84440,42,786.21,1197.2,1821.22,19720.2,4027.02,553.5,265.68,564.4,488.4,106.56,475.59
41438.2,31239.5,18.2,364.27,274.48,809.34,4505.9,861.82,165.64,113.98,310.42,62.16,14.06,118.69
98589.6,91604.6,78.4,2019.18,1083.32,3646.54,22387.6,4926.56,710.12,315.7,1239.19,731.12,93.98,703.84
34326,18310.6,12.6,146,181.04,426.4,3812.18,692.9,134.48,16.4,174.3,109.52,16.28,131.97
63361.4,35453.4,18.9,806.65,609.55,1715.44,11279.1,2017.2,256.66,133.66,587.64,318.2,-11.84,271.41
37554.5,44521.2,38.5,427.05,333.61,1023.36,9173.34,1904.86,308.32,123,273.07,162.8,11.84,293.82
