"FSC-A","SSC-A","Alexa Fluor 700-A :: GranzymeB","BUV396-A :: CD45RB","BUV737-A :: CD27","BV510-A :: CD3e","BV605-A :: CTLA4","BV650-A :: PDL1","BV711-A :: CD25","BV786-A :: TBET","FITC-A :: CD86","PE ( 561 )-A :: Nur77","PE-Cy7-A :: CD54","PerCP-Cy5-5-A :: IRF4"
55007.3,38296.2,7.7,532.17,-32.85,1099.62,1277.56,902,30.34,-22.14,1272.39,122.84,19.24,222.44
56136.2,24807,18.2,419.02,241.63,886.42,2095.92,174.66,50.02,-4.92,567.72,39.96,13.32,133.63
79037.3,45780.3,17.5,869.43,200.75,2015.56,3307.06,959.4,77.08,50.02,1205.16,63.64,-21.46,144.42
92125.4,135138,56,5683.05,336.53,516.6,1965.54,543.66,105.78,195.16,538.67,1571.76,216.82,365.2
40410,26394,-2.1,234.33,-48.91,204.18,471.5,-71.34,41.82,4.92,546.14,100.64,-11.84,62.25
93502.1,144716,86.1,2217.01,946.08,4769.94,10083.5,2518.22,453.46,186.14,3340.75,499.5,82.88,873.99
117454,163748,144.9,1478.98,1124.2,4188.56,10191,2346.02,347.68,232.88,7649.28,429.94,102.12,635.78
113080,95201.8,81.2,1910.41,670.14,4876.54,10390.2,2238.6,231.24,191.06,9712.66,232.36,44.4,832.49
43475.8,45851.7,2.1,492.02,161.33,1570.3,3508.78,801.14,96.76,-21.32,600.09,8.88,-1.48,205.01
101694,90245.1,75.6,2125.03,472.31,4418.16,8449.28,2009,164.82,221.4,2686.71,215.34,65.86,809.25
183077,195169,173.6,4780.04,1751.27,8627.22,18800.1,4333.7,701.1,473.14,8192.1,603.1,133.2,1612.69
53559.4,24826.1,37.1,525.6,281.78,1244.76,3923.7,738,188.6,104.96,343.62,120.62,60.68,477.25
44489.5,40515.6,-4.9,443.84,-86.87,703.56,1955.7,373.1,54.12,39.36,520.41,-39.22,8.14,148.57
54200.9,74398.7,32.9,848.26,544.58,1790.88,3861.38,947.1,187.78,141.86,5342.71,144.3,43.66,407.53
52438.3,17611.8,-23.8,421.94,124.83,772.44,1035.66,187.78,84.46,2.46,598.43,85.1,-3.7,214.97
81760.3,105083,67.9,1749.81,614.66,2985.62,5906.46,1363.66,183.68,213.2,2814.53,243.46,79.92,651.55
57249.4,60258,196.7,747.52,1414.01,2635.48,10254.9,3468.6,879.04,741.28,1830.98,429.94,207.94,1919.79
52519,132733,121.1,1387,1127.12,2656.8,6634.62,1473.54,299.3,227.14,2237.68,217.56,72.52,847.43
48590.6,61947.9,76.3,765.04,652.62,1549.8,3010.22,758.5,160.72,20.5,1769.56,124.32,28.86,498.83
68459,69212.9,59.5,1309.62,560.64,2215.64,3346.42,1116.02,144.32,67.24,2221.08,168.72,41.44,536.18
58830.5,59822.2,37.8,1028.57,230.68,1643.28,3889.26,505.94,90.2,127.92,1288.99,7.4,-3.7,92.96
37872.7,19451,-1.4,332.15,198.56,374.74,1206.22,48.38,15.58,4.1,413.34,19.24,0.74,-31.54
65764.8,68074.1,20.3,784.02,39.42,1021.72,1867.14,391.14,67.24,49.2,1093.11,20.72,2.22,248.17
48713,47251.9,33.6,594.95,357.7,1466.98,2717.48,1051.24,224.68,190.24,981.06,130.98,20.72,559.42
46287.4,23391.9,-5.6,429.24,190.53,696.18,1618.68,724.06,44.28,-34.44,510.45,1.48,2.22,226.59
59805.4,37347.5,4.2,813.22,217.54,1222.62,2118.06,725.7,114.8,86.92,1664.98,137.64,40.7,360.22
99137.5,105241,117.6,2295.85,819.79,3719.52,7666.18,1603.1,360.8,176.3,3311.7,347.8,56.98,774.39
106037,79808.6,74.9,1057.04,913.23,2105.76,6289.4,1754.8,350.14,210.74,2118.16,99.9,62.16,687.24
54825.8,40375.3,27.3,600.79,111.69,930.7,2656.8,261.58,103.32,43.46,1074.85,85.1,-5.92,207.5
40515.8,76579.9,2.1,852.64,611.01,1132.42,2284.52,633.04,86.1,93.48,1188.56,173.9,17.76,231.57
48009.6,27021.5,15.4,484.72,265.72,708.48,1460.42,178.76,24.6,59.86,434.09,72.52,11.1,133.63
47743.2,27775.1,4.2,429.24,197.83,648.62,1971.28,227.96,52.48,39.36,670.64,17.02,15.54,149.4
45320.4,27197.4,33.6,438,264.99,619.1,1408.76,364.9,36.9,55.76,576.02,37.74,-6.66,93.79
73481.8,37051.2,12.6,1032.95,216.08,1411.22,3219.32,884.78,116.44,-3.28,1560.4,57.72,3.7,213.31
42300,23600.2,-17.5,519.03,208.78,688.8,1211.14,23.78,47.56,-13.12,818.38,93.24,-2.22,-75.53
53516.2,27871.4,25.9,437.27,286.89,907.74,1326.76,416.56,124.64,66.42,1647.55,28.12,28.86,85.49
47711.5,35353.8,32.9,500.05,142.35,752.76,1541.6,495.28,71.34,59.86,492.19,111,19.98,126.16
47189.5,19159.7,29.4,288.35,29.93,514.14,572.36,250.1,15.58,-1.64,407.53,32.56,22.94,29.05
46045.4,34994.5,21.7,531.44,262.8,553.5,1097.98,120.54,63.14,17.22,779.37,3.7,5.18,210.82
91374.5,121872,65.1,6707.24,621.23,1207.04,3577.66,659.28,117.26,191.88,522.07,1682.76,171.68,172.64
51764.4,36211.2,35,595.68,224.11,1240.66,2261.56,641.24,110.7,63.14,2258.43,109.52,25.9,228.25
134466,182465,88.2,2674.72,1043.9,4305.82,10589.5,2430.48,440.34,206.64,3163.13,403.3,73.26,859.05
96117.1,127355,69.3,2754.29,891.33,4413.24,9066.74,2036.88,312.42,132.84,3932.54,345.58,76.96,711.31
70207.9,146568,131.6,1687.76,951.19,3393.16,8116.36,2414.08,390.32,283.72,6351.16,318.2,97.68,584.32
32848.6,79618.6,88.9,1022,695.69,2667.46,7594.02,2079.52,227.96,163.18,1611.03,166.5,50.32,634.95
80455,68941.5,31.5,1722.8,751.17,4474.74,8744.48,1668.7,298.48,117.26,2432.73,213.12,45.88,527.05
92287.4,85978.9,68.6,2174.67,886.95,4702.7,11184.8,2527.24,250.92,139.4,3518.37,175.38,81.4,502.15
100421,145191,58.1,1960.05,927.83,5560.42,12577.2,2758.48,296.02,113.98,4242.96,241.98,39.22,343.62
49857.1,28347.8,9.8,499.32,95.63,1596.54,4478.02,875.76,145.14,22.96,939.56,37,-8.88,224.1
55857.6,21504.5,-1.4,376.68,297.84,1665.42,6082.76,619.92,28.7,-20.5,417.49,-46.62,-9.62,133.63
44383.7,18070.8,11.9,329.96,339.45,1413.68,4239.4,942.18,29.52,34.44,1189.39,83.62,11.1,43.99
47426.4,21897.9,8.4,283.24,27.01,1011.06,2074.6,163.18,-4.1,-4.92,449.03,14.06,-32.56,-3.32
84471.8,66155.1,49,1473.87,383.25,2751.92,6008.14,1396.46,159.08,51.66,2264.24,204.24,22.94,416.66
121577,93565.9,81.2,2249.86,658.46,4426.36,10226.2,1817.12,297.66,165.64,3495.96,293.78,51.06,332.83
111487,84105.6,82.6,2414.11,413.18,4100.82,9064.28,1541.6,249.28,189.42,4112.65,182.78,51.06,630.8
85896.7,116212,37.8,1778.28,671.6,3856.46,8664.94,1679.36,170.56,210.74,2584.62,222.74,51.8,460.65
60034.3,43134.3,54.6,559.18,255.5,1560.46,3810.54,442.8,159.08,123.82,7060.81,96.2,12.58,266.43
126627,87492.8,74.9,1999.47,613.2,4548.54,9581.7,1524.38,290.28,125.46,4579.11,252.34,18.5,694.71
45216.7,32978.4,23.1,443.84,213.16,906.1,2738.8,271.42,17.22,-10.66,495.51,79.92,-24.42,134.46
47040.5,21318.5,-0.7,405.88,7.3,560.88,1882.72,477.24,92.66,9.02,379.31,104.34,10.36,193.39
68275.4,58446.9,4.9,1069.45,376.68,1498.14,4106.56,682.24,67.24,38.54,1728.89,85.1,35.52,255.64
61767.4,36993.1,14.7,688.39,127.75,933.98,1753.98,236.16,127.1,27.88,1060.74,91.02,23.68,137.78
36923,76512.7,62.3,884.76,533.63,1559.64,4792.08,1262.8,253.38,80.36,875.65,189.44,36.26,366.03
70325.3,87330.1,65.1,1143.18,744.6,2614.16,4414.88,1210.32,223.86,124.64,2089.11,150.96,37,581.83
44416.8,29476.6,-4.9,439.46,155.49,672.4,1794.98,78.72,113.98,31.16,874.82,63.64,2.96,7.47
104741,65194,32.9,1563.66,540.93,2774.88,4760.92,842.96,197.62,126.28,2843.58,182.04,53.28,424.13
54144,56152,42.7,541.66,129.94,790.48,1717.9,355.06,57.4,50.84,748.66,148.74,-5.18,241.53
33672.2,54296.1,22.4,452.6,153.3,982.36,2802.76,608.44,102.5,78.72,2184.56,120.62,-8.88,239.04
94740.5,104368,86.1,2060.06,727.81,3571.1,6697.76,1446.48,155.8,142.68,3414.62,287.12,82.14,551.95
80781.8,110350,71.4,2551.35,757.74,3740.02,8846.16,1368.58,236.16,126.28,2958.12,269.36,56.98,706.33
