"FSC-A","SSC-A","Alexa Fluor 700-A :: GranzymeB","BUV396-A :: CD45RB","BUV737-A :: CD27","BV510-A :: CD3e","BV605-A :: CTLA4","BV650-A :: PDL1","BV711-A :: CD25","BV786-A :: TBET","FITC-A :: CD86","PE ( 561 )-A :: Nur77","PE-Cy7-A :: CD54","PerCP-Cy5-5-A :: IRF4"
37570.3,38194.1,10.5,544.58,204.4,669.94,2970.04,677.32,73.8,43.46,166,172.42,40.7,212.48
52696.1,23505.6,18.9,428.51,156.22,833.94,1981.94,309.96,66.42,109.88,348.6,145.78,21.46,265.6
43132.3,88511.2,272.3,575.24,1726.45,2236.96,11312.7,4251.7,974.98,929.88,1196.86,686.72,281.94,2492.49
50855.8,23759.6,14,398.58,54.75,859.36,2240.24,523.98,84.46,46.74,202.52,134.68,30.34,114.54
50367.6,60722.8,17.5,772.34,604.44,1023.36,6637.9,884.78,85.28,113.98,350.26,80.66,3.7,327.02
56865.6,42123.3,39.2,584.73,269.37,1145.54,3885.98,855.26,106.6,27.88,360.22,135.42,15.54,234.06
37356.5,97046.1,67.9,1619.14,870.16,2784.72,15196.2,3204.56,482.16,289.46,972.76,426.24,87.32,589.3
63601.9,60336.8,16.1,965.79,578.16,1498.14,10032.7,2230.4,287.82,116.44,541.99,283.42,35.52,324.53
34570.1,38624.1,23.1,496.4,380.33,945.46,4384.54,542.02,209.92,48.38,372.67,127.28,19.24,193.39
122550,108386,74.9,2234.53,999.37,4338.62,17417.6,4168.06,484.62,232.06,1605.22,494.32,68.08,802.61
77030.6,80090.9,62.3,1015.43,427.05,2204.98,8059.78,1307.9,253.38,141.86,682.26,156.14,36.26,325.36
47375.3,46349.7,4.2,557.72,408.8,1014.34,7571.88,1569.48,225.5,109.06,428.28,219.78,-7.4,302.12
46175,18430.2,6.3,440.92,211.7,560.88,2214.82,637.96,164.82,85.28,223.27,120.62,10.36,94.62
48155.8,21030.5,4.9,236.52,204.4,576.46,1731.84,418.2,68.06,-6.56,207.5,53.28,-4.44,0
52511.8,30900.1,18.9,440.19,125.56,645.34,1453.04,375.56,87.74,38.54,226.59,99.9,39.96,103.75
51253.2,24543.9,4.9,294.92,-54.75,581.38,1781.86,362.44,83.64,63.14,164.34,3.7,-6.66,156.87
47280.2,33812.5,18.9,627.07,174.47,981.54,2131.18,690.44,90.2,72.98,288.01,92.5,5.92,210.82
104557,73691.5,87.5,2012.61,597.87,3109.44,8885.52,2006.54,287,118.9,1113.03,433.64,62.16,549.46
51624.7,54629.8,120.4,796.43,1368.75,2692.06,11164.3,3349.7,652.72,586.3,1148.72,315.24,127.28,1360.37
105391,72686.4,34.3,1821.35,597.14,3311.98,14084.3,2151.68,372.28,124.64,1211.8,272.32,47.36,546.97
41857.9,25851.2,-4.9,351.86,132.13,648.62,3049.58,875.76,38.54,82.82,139.44,32.56,13.32,112.05
56930.4,44241.5,14,746.06,251.85,1189.82,7447.24,1394.82,155.8,94.3,538.67,234.58,34.04,268.09
135651,171048,121.8,2944.09,1461.46,4489.5,30857.4,6463.24,872.48,337.02,1606.05,801.42,105.82,869.01
90130.3,68717.4,46.9,1824.27,348.94,3530.92,11325.8,1952.42,365.72,182.04,1189.39,329.3,81.4,361.88
69884.6,90649.3,35,1608.19,430.7,2462.46,5023.32,845.42,232.88,73.8,717.95,188.7,36.26,326.19
36556.6,42396.4,35.7,497.86,206.59,732.26,5267.68,693.72,220.58,89.38,307.1,132.46,28.86,134.46
43177.7,19693.4,20.3,343.83,-102.2,540.38,3000.38,719.96,76.26,30.34,142.76,139.12,-7.4,183.43
75868.6,85885.9,106.4,2828.75,957.76,4607.58,12368.9,2778.16,441.98,284.54,1575.34,438.08,84.36,699.69
55926.7,41536.5,7.7,627.07,344.56,1075.84,6827.32,1208.68,178.76,102.5,370.18,110.26,24.42,282.2
94911.1,100417,355.6,1427.15,2380.53,3979.46,23168.3,6497.68,1500.6,1060.26,1923.94,784.4,409.22,2536.48
124461,109071,88.9,2819.99,944.62,4831.44,19184.7,3872.86,528.9,339.48,1861.69,617.16,82.14,937.9
53923,13146.4,14,432.89,181.77,701.1,2280.42,342.76,93.48,44.28,265.6,75.48,27.38,145.25
48390.5,30530.7,62.3,459.17,156.95,864.28,2075.42,591.22,53.3,59.86,304.61,99.16,-17.76,135.29
36578.2,18680.8,-4.9,116.07,188.34,395.24,3091.4,574.82,40.18,53.3,107.9,81.4,17.02,130.31
63219.6,45876.6,15.4,628.53,379.6,931.52,3307.88,1179.98,84.46,37.72,332,106.56,17.76,167.66
36193,23542.1,-2.1,278.86,65.7,401.8,2232.86,448.54,126.28,41.82,112.88,30.34,-21.46,195.88
32947.2,22848.2,-4.2,319.01,204.4,385.4,294.38,153.34,45.1,27.88,92.13,52.54,31.08,175.96
61681.7,71696.2,58.8,1065.8,567.21,1668.7,8448.46,1637.54,212.38,170.56,719.61,255.3,4.44,298.8
40610.9,30612.1,8.4,222.65,76.65,318.98,2104.94,214.02,60.68,-2.46,168.49,92.5,2.22,12.45
54757.4,21603.2,32.2,544.58,267.18,672.4,1586.7,406.72,91.02,82,333.66,-1.48,11.1,140.27
98474.4,74946.5,60.2,2200.95,875.27,3550.6,23144.5,4072.94,707.66,298.48,1361.2,552.04,60.68,697.2
45298.1,19936.6,-0.7,299.3,62.05,611.72,1454.68,368.18,66.42,-11.48,200.03,-17.02,-5.18,-10.79
76169.5,83378.5,62.3,1713.31,691.31,3300.5,12981.4,2548.56,298.48,187.78,989.36,398.86,62.9,605.9
60109.2,26779.1,29.4,935.13,541.66,1414.5,4254.98,1013.52,202.54,26.24,514.6,156.14,38.48,322.87
34753.7,16124.4,22.4,154.76,-48.91,328,656.82,83.64,9.84,-27.88,131.97,43.66,-2.22,117.86
95971.7,65562.5,91.7,1860.77,359.89,3094.68,15144.6,2881.48,376.38,238.62,1113.86,383.32,60.68,163.51
47763.4,24846,28,422.67,110.23,1049.6,2505.1,766.7,29.52,15.58,258.96,97.68,17.02,21.58
49161.6,11691.4,16.8,279.59,174.47,641.24,1712.98,409.18,63.96,30.34,232.4,61.42,-10.36,53.95
82208.2,55601.7,68.6,1631.55,660.65,2915.92,11241.4,2277.14,366.54,214.02,1029.2,355.94,51.06,377.65
47122.6,34932.2,28.7,647.51,355.51,1093.06,5207.82,943,138.58,22.96,426.62,148.74,-16.28,190.07
85827.6,142911,117.6,2168.1,1552.71,4181.18,25345.4,4742.06,738.82,409.18,1531.35,640.84,130.98,1000.15
36493.9,25534.1,-19.6,288.35,-44.53,603.52,4189.38,683.06,97.58,50.02,214.14,105.08,-1.48,101.26
51859.4,25279.3,6.3,442.38,181.04,820,1972.1,266.5,63.96,8.2,245.68,51.8,20.72,125.33
43981.2,21318.5,7.7,268.64,113.88,639.6,5347.22,1002.86,149.24,34.44,236.55,49.58,9.62,-11.62
119139,135122,100.1,3092.28,934.4,4911.8,17479.9,3373.48,535.46,263.22,1791.97,598.66,110.26,719.61
54593.3,33240.7,-2.1,428.51,29.93,813.44,3070.9,512.5,72.98,33.62,339.47,72.52,38.48,57.27
89177,65030.5,42.7,1351.23,557.72,2445.24,12323,2772.42,350.96,172.2,851.58,216.08,19.24,401.72
39315.6,22044.8,3.5,416.1,183.23,624.84,2678.12,633.04,101.68,32.8,161.02,156.14,26.64,141.93
54456.5,20126.7,29.4,442.38,-27.01,684.7,1395.64,707.66,133.66,35.26,206.67,128.02,31.08,106.24
87753.6,108854,83.3,2061.52,674.52,3676.88,19137.2,3412.02,436.24,161.54,1374.48,483.96,62.9,556.93
