"FSC-A","SSC-A","Alexa Fluor 700-A :: GranzymeB","BUV396-A :: CD45RB","BUV737-A :: CD27","BV510-A :: CD3e","BV605-A :: CTLA4","BV650-A :: PDL1","BV711-A :: CD25","BV786-A :: TBET","FITC-A :: CD86","PE ( 561 )-A :: Nur77","PE-Cy7-A :: CD54","PerCP-Cy5-5-A :: IRF4"
54207.4,34791.9,58.1,705.18,868.7,993.02,1804,643.7,512.5,305.04,353.58,44.4,-12.58,281.37
59600.2,35011.1,89.6,667.22,538.74,1011.88,1911.42,965.14,308.32,252.56,424.96,112.48,19.98,397.57
70645,77013.2,172.2,962.87,1116.9,1717.08,3170.12,1289.86,985.64,713.4,693.05,147.26,18.5,391.76
109191,84766.2,1093.4,2514.85,7518.27,4306.64,7631.74,5020.86,9430,4878.18,1625.14,419.58,130.98,2439.37
46527.1,22320.4,58.1,361.35,461.36,595.32,1221.8,332.1,198.44,109.06,256.47,88.06,17.76,113.71
49629.6,30257.6,46.9,475.96,419.75,759.32,2180.38,255.02,131.2,139.4,363.54,182.04,11.1,167.66
42848.6,94669.8,618.1,778.18,5725.39,1407.12,3932.72,2417.36,4642.02,2204.16,383.46,244.2,79.92,1196.03
46423.4,34129.6,132.3,489.1,1809.67,895.44,2209.9,689.62,767.52,441.16,303.78,113.22,-4.44,263.94
95500.8,97376.4,1193.5,1855.66,9933.84,3499.76,8184.42,5349.68,11213.5,5074.16,1362.03,294.52,88.06,2094.09
34236,37511,101.5,405.15,550.42,534.64,1011.88,615.82,462.48,231.24,233.23,115.44,37.74,233.23
44259.1,54888.7,76.3,642.4,387.63,1015.16,1253.78,452.64,441.98,235.34,383.46,111.74,4.44,156.87
49531.7,69560.6,183.4,860.67,855.56,1269.36,1517,1292.32,1164.4,722.42,544.48,140.6,11.84,423.3
52387.2,53964.9,249.9,562.83,2998.84,1179.16,3237.36,1425.16,1542.42,665.02,415.83,118.4,56.98,802.61
100368,115104,756.7,1747.62,7969.41,2981.52,5971.24,3088.12,3754.78,1841.72,1039.99,287.12,104.34,1376.14
108064,103012,1030.4,2504.63,7322.63,4008.16,8004.84,4413.24,8444.36,4257.44,1558.74,273.8,129.5,1935.56
69842.9,123575,1356.6,1700.17,11335.4,3777.74,8985.56,7907.26,14593.5,7003.62,1357.88,286.38,165.02,3338.26
69500.9,47593,138.6,906.66,1743.97,1886.82,3190.62,820.82,1282.48,828.2,706.33,65.12,24.42,449.03
38869.9,21179.9,7.7,309.52,365.73,318.16,1088.96,186.14,127.1,-9.02,93.79,14.8,14.06,-114.54
133224,119142,910.7,3406.18,8067.96,5220.12,10458.3,5854.8,9161.86,4334.52,2027.69,479.52,105.82,1731.38
31714.6,38680.5,66.5,260.61,1303.78,656,1416.96,512.5,447.72,250.92,139.44,91.02,-6.66,114.54
50842.1,36652,66.5,629.26,1191.36,1081.58,3050.4,788.84,603.52,217.3,366.86,148.74,11.1,269.75
48391.2,28898.9,44.8,316.09,2.19,526.44,865.92,320.62,48.38,64.78,141.93,26.64,13.32,140.27
146840,184910,1101.1,3065.27,9382.69,5553.04,10682.1,6295.14,11284,5430.04,1909,568.32,170.94,2708.29
42370.6,34192.7,30.8,369.38,237.98,520.7,1425.98,369.82,214.02,90.2,214.14,76.22,14.8,200.03
48249.4,44428.2,12.6,450.41,349.67,888.88,1653.94,359.16,118.08,127.1,346.94,133.94,16.28,224.1
39891.6,26095.2,11.2,359.16,-213.89,367.36,1036.48,113.98,182.04,35.26,176.79,122.84,9.62,249
153004,131096,646.8,4060.99,6480.21,6487.02,12680.5,4968.38,6522.28,2873.28,2378.78,374.44,86.58,1557.08
143522,108268,912.1,2591.5,7332.85,4692.86,8394.34,4554.28,8733.82,4026.2,1711.46,312.28,93.98,2205.31
138020,110926,359.1,1832.3,3225.14,3151.26,7624.36,2544.46,3171.76,1596.54,1304.76,319.68,18.5,1279.03
54914.4,27390.8,81.2,538.74,659.19,741.28,2046.72,460.02,315.7,175.48,330.34,130.98,35.52,331.17
59308.6,30340.6,21.7,500.78,334.34,1008.6,2604.32,528.9,171.38,205,340.3,28.86,-8.14,241.53
75283.2,62280.7,115.5,1151.21,851.18,2013.1,4446.86,1547.34,845.42,485.44,816.72,159.84,45.14,586.81
36543.6,23982.8,7,313.17,170.82,512.5,1862.22,46.74,197.62,74.62,136.12,74.74,-6.66,199.2
29741.8,56316.3,67.9,743.87,612.47,982.36,2904.44,701.92,521.52,255.84,420.81,122.84,31.08,189.24
84579.1,60453,401.8,1690.68,3645.62,2751.1,6592.8,2344.38,2621.54,1524.38,1104.73,255.3,73.26,974.42
54740.9,34835.1,44.8,523.41,593.49,825.74,2106.58,535.46,333.74,205.82,358.56,94.72,40.7,112.88
55160.6,45376.1,45.5,570.13,212.43,944.64,1198.84,639.6,125.46,85.28,359.39,151.7,-5.18,141.93
128972,105867,770,2403.16,7358.4,4252.52,7788.36,4800.28,8878.96,4562.48,1484.04,324.12,66.6,1888.25
60783.1,50650.8,219.1,951.19,1487.01,1716.26,3129.94,1034.84,1408.76,760.96,556.93,218.3,36.26,541.99
51778.8,27211.5,11.2,435.08,324.12,630.58,630.58,218.12,209.92,109.88,373.5,48.1,21.46,144.42
102867,89097.2,620.2,2219.2,5639.98,3831.04,7095.46,3619.48,5902.36,2891.32,1449.18,277.5,106.56,1347.92
48759.8,83636.6,1442,1721.34,10889.4,5354.6,8559.98,6529.66,12679.7,6196.74,1978.72,385.54,116.18,2773.86
55514.9,18406.1,32.2,289.08,378.87,521.52,1075.02,202.54,138.58,10.66,351.92,38.48,-14.8,113.71
32359,25640.4,12.6,213.89,724.16,323.08,38.54,385.4,164.82,96.76,82.17,31.82,22.94,151.89
48407,19637,21,519.76,588.38,753.58,974.16,659.28,72.98,65.6,302.95,56.98,-10.36,231.57
70917.8,81896.9,916.3,2127.22,6421.81,3803.16,7365.24,4720.74,9175.8,4483.76,1391.91,384.8,119.14,2241
66277.4,45919.8,34.3,838.04,538.74,1372.68,3133.22,838.04,246,54.12,543.65,78.44,8.14,349.43
48244.3,39025.8,56.7,418.29,416.1,760.96,961.04,290.28,389.5,158.26,199.2,93.98,30.34,147.74
75041.3,73782.9,155.4,995.72,1064.34,1861.4,3879.42,1437.46,1062.72,539.56,859.88,187.96,38.48,411.68
45108,29649.3,81.2,468.66,946.08,832.3,1096.34,414.92,417.38,217.3,284.69,77.7,9.62,138.61
64058.4,43038,182.7,912.5,1749.81,1781.04,3639.16,1630.16,1736.76,832.3,722.93,48.1,31.82,607.56
103727,69615.4,759.5,1729.37,6591.9,3355.44,7301.28,4638.74,8994.58,4154.94,1231.72,173.9,114.7,1708.97
48371.8,45619.3,51.1,492.75,677.44,836.4,1750.7,520.7,352.6,112.34,248.17,91.02,12.58,242.36
42594.5,26193.1,27.3,408.8,506.62,738.82,1476.82,280.44,212.38,64.78,263.94,48.1,-2.96,192.56
44449.9,36397.2,102.2,376.68,827.09,642.06,1303.8,566.62,496.1,203.36,307.93,103.6,53.28,254.81
38090.2,32494.5,14,229.22,365.73,487.9,368.18,457.56,338.66,77.08,208.33,60.68,6.66,196.71
44681.8,24899.2,21.7,377.41,359.16,809.34,1480.1,221.4,142.68,111.52,175.96,85.1,15.54,116.2
53683.2,22023.2,35.7,529.25,186.88,865.92,1675.26,85.28,153.34,5.74,256.47,178.34,-5.92,14.94
48531.6,48189.8,196,586.92,2220.66,999.58,2392.76,1014.34,1402.2,627.3,401.72,110.26,42.18,403.38
72990,41287.5,61.6,830.01,584,1284.12,3211.12,689.62,329.64,216.48,550.29,121.36,11.84,346.11
94014.7,91733.3,315.7,1263.63,2631.65,2072.14,4118.04,1698.22,2714.2,1375.14,732.06,227.18,67.34,649.89
138053,96863.5,924,2198.76,8405.22,4555.92,9331.6,5321.8,10568.2,4904.42,1827.66,283.42,121.36,2252.62
47020.3,52536.5,256.2,751.17,2538.21,1254.6,3316.9,1064.36,1033.2,566.62,419.15,196.84,23.68,273.9
74971.4,67859.1,732.2,2095.1,4826.03,3657.2,7092.18,3899.92,6222.98,3041.38,1417.64,359.64,69.56,1049.12
42134.4,35847.7,125.3,367.19,1391.38,541.2,1454.68,781.46,689.62,256.66,209.16,44.4,24.42,298.8
45577.4,22621.7,30.8,416.1,150.38,575.64,1360.38,21.32,93.48,41,223.27,76.22,17.02,17.43
84073.7,55884.7,357,1780.47,2044,2993,5635.86,2240.24,2830.64,1403.84,1176.94,398.86,72.52,909.68
33778.8,49161.7,89.6,137.24,1518.4,769.98,3080.74,637.14,741.28,332.92,499.66,129.5,37.74,610.05
50396.4,19619.5,49.7,327.04,316.82,564.98,898.72,141.86,156.62,-13.12,200.86,8.14,-34.78,83.83
58496.4,59556.6,228.9,954.11,2610.48,1501.42,3670.32,770.8,1326.76,564.16,498.83,250.12,79.18,606.73
72817.2,66800.1,162.4,939.51,1690.68,1521.1,3120.1,824.92,919.22,483.8,548.63,160.58,38.48,455.67
45301.7,24144.7,30.1,392.74,181.77,791.3,861,242.72,190.24,56.58,304.61,61.42,14.06,74.7
55579.7,23928.9,28,463.55,333.61,771.62,716.68,154.16,117.26,50.84,239.87,5.18,14.06,253.98
71285.8,43180.8,142.8,1042.44,1003.75,1794.98,3369.38,1351.36,835.58,464.94,698.86,255.3,45.14,496.34
37440,34797.8,135.8,334.34,1473.87,503.48,844.6,510.86,689.62,359.98,165.17,88.06,4.44,197.54
57842.6,27846.5,66.5,699.34,575.24,995.48,2344.38,431.32,280.44,154.98,383.46,99.9,21.46,258.13
53989.2,18045.9,25.2,367.92,127.75,956.12,2063.94,248.46,134.48,73.8,344.45,40.7,32.56,31.54
95148.7,101971,959.7,2528.72,6486.78,4054.9,7730.14,4131.16,8267.24,4310.74,1568.7,348.54,125.06,1865.01
65674.1,104668,367.5,1283.34,4287.29,2407.52,5017.58,2013.92,2559.22,1435,936.24,247.9,38.48,951.18
52295.8,26303.5,17.5,419.02,401.5,647.8,2209.08,282.08,173.84,90.2,268.92,114.7,2.96,102.92
73494.7,78569.5,582.4,1207.42,3681.39,1746.6,3555.52,2177.1,5170.1,2592.84,567.72,298.22,56.24,677.28
56874.2,28520.5,142.1,586.19,965.79,1077.48,2580.54,706.02,979.08,402.62,374.33,74,35.52,399.23
46852.6,20828.8,30.8,231.41,189.07,426.4,1032.38,191.88,112.34,63.96,118.69,37,-1.48,-53.12
