"FSC-A","SSC-A","Alexa Fluor 700-A :: GranzymeB","BUV396-A :: CD45RB","BUV737-A :: CD27","BV510-A :: CD3e","BV605-A :: CTLA4","BV650-A :: PDL1","BV711-A :: CD25","BV786-A :: TBET","FITC-A :: CD86","PE ( 561 )-A :: Nur77","PE-Cy7-A :: CD54","PerCP-Cy5-5-A :: IRF4"
59425.2,98604.8,74.9,1103.76,551.15,2167.26,5613.72,1510.44,226.32,123.82,704.67,250.86,65.86,584.32
91437.1,69613.8,568.4,1658.56,881.11,3552.24,6820.76,1579.32,325.54,218.12,1365.35,324.86,57.72,612.54
32962.3,24182,65.8,365,75.19,433.78,710.94,415.74,15.58,9.84,147.74,39.96,17.76,43.16
47206.1,20290.2,7,383.25,183.23,490.36,1167.68,384.58,79.54,89.38,164.34,16.28,4.44,41.5
47260.1,45152.8,31.5,648.97,108.77,948.74,2225.48,631.4,86.1,90.2,434.09,123.58,14.06,392.59
43344.7,57268.3,56.7,408.8,740.95,994.66,2866.72,619.1,176.3,111.52,454.01,139.12,61.42,346.94
35550,23368.7,9.1,310.25,112.42,664.2,167.28,155.8,25.42,40.18,277.22,48.1,0,242.36
56669.8,67739.6,405.3,931.48,638.75,1652.3,4492.78,1011.06,219.76,69.7,634.95,80.66,24.42,361.88
99921.6,89031.6,119,1393.57,542.39,2960.2,6099.16,1128.32,186.14,85.28,965.29,264.18,31.08,498.83
50006.2,30230.3,30.1,404.42,227.76,434.6,1280.84,502.66,80.36,38.54,216.63,59.94,11.84,83
24969.6,61588.5,60.2,578.16,337.99,876.58,2500.18,501.02,104.14,115.62,406.7,153.18,-8.14,185.92
41688,31277.7,21.7,386.9,258.42,924.96,2109.86,561.7,95.94,81.18,296.31,20.72,25.16,271.41
99169.2,98822.3,399,1555.63,884.76,2918.38,5882.68,1285.76,259.12,127.1,1078.17,179.08,82.88,357.73
42143.8,26684.5,25.9,365,-65.7,597.78,1318.56,274.7,81.18,-24.6,175.13,51.06,7.4,245.68
92491.9,89762.8,2051.7,1708.2,2454.99,3309.52,5890.06,1271.82,738.82,424.76,1332.98,230.14,212.38,857.39
42439,18201.9,16.8,281.05,322.66,359.98,850.34,109.06,-9.84,19.68,174.3,34.78,11.1,55.61
36581,31031.2,18.9,360.62,273.75,861,1824.5,341.12,67.24,1.64,305.44,-6.66,-28.12,-13.28
165503,182959,1492.4,3773.37,1518.4,6672.34,11976.1,2639.58,756.86,384.58,2506.6,574.98,140.6,985.21
43875.4,17782.8,43.4,318.28,186.15,604.34,1251.32,-128.74,11.48,36.08,154.38,12.58,2.22,29.05
114162,78691.5,461.3,1653.45,605.9,3179.96,6154.1,1215.24,304.22,186.14,1090.62,188.7,44.4,314.57
42207.8,64508.4,264.6,313.9,1179.68,1893.38,8277.08,2847.86,891.34,687.16,971.93,360.38,258.26,2063.38
67210.6,121209,81.9,1332.98,675.25,2493.62,5311.14,1240.66,240.26,138.58,778.54,238.28,18.5,332.83
51200.6,25647,10.5,367.92,180.31,656,2076.24,218.12,75.44,51.66,246.51,74,21.46,285.52
44831.5,29968.8,11.9,411.72,52.56,458.38,1364.48,371.46,0.82,27.06,219.12,20.72,2.96,271.41
114296,110861,1238.3,2160.07,1816.97,4247.6,8441.08,1410.4,539.56,369,1481.55,350.02,103.6,849.92
32004,79768.8,82.6,678.9,494.21,1304.62,3184.06,1061.08,158.26,127.92,517.09,165.02,45.88,575.19
46305.4,18836,21,424.86,81.03,393.6,867.56,197.62,45.92,21.32,253.15,34.78,5.92,89.64
99371.5,63773.9,43.4,1081.13,187.61,2076.24,4470.64,643.7,187.78,59.04,806.76,128.76,-12.58,247.34
42575.8,23333,1.4,432.16,66.43,471.5,1054.52,399.34,75.44,40.18,151.89,69.56,14.8,159.36
104051,96255.1,489.3,1789.96,1073.83,3448.92,6061.44,880.68,368.18,185.32,1299.78,252.34,72.52,449.03
45525.6,78904.8,109.2,1224.21,216.08,1886,5567.8,974.98,147.6,98.4,759.45,364.08,28.12,626.65
84978,57375.4,236.6,1040.25,943.16,1937.66,3410.38,1157.84,261.58,144.32,688.9,264.92,62.9,254.81
48656.2,43646.4,60.9,546.77,320.47,1220.98,3640.8,952.02,210.74,164,576.85,96.94,62.9,681.43
54949.7,24062.5,23.1,376.68,143.08,770.8,1652.3,249.28,23.78,1.64,212.48,68.82,30.34,110.39
59011.9,48679.5,-4.2,748.25,288.35,1530.94,2812.6,698.64,103.32,62.32,493.02,99.16,-6.66,77.19
82215.4,80338.2,112,1457.08,413.91,2598.58,6214.78,1157.02,264.04,127.92,1127.97,201.28,11.1,368.52
41410.8,39034.9,51.8,504.43,203.67,831.48,1751.52,352.6,161.54,65.6,284.69,14.8,8.14,242.36
119836,92291,601.3,2411.19,913.23,4106.56,8018.78,1239.02,373.1,181.22,1530.52,280.46,99.9,654.04
49158,29113.1,49,646.78,185.42,842.14,2013.92,381.3,55.76,0.82,334.49,115.44,18.5,-34.03
95373.4,79403.6,441,1674.62,743.14,2666.64,5740.82,1261.16,258.3,127.1,1010.11,293.78,31.82,580.17
96990.5,134692,270.2,1743.97,826.36,3448.1,8324.64,2204.98,328.82,315.7,1327.17,363.34,62.16,729.57
59170.3,74839.4,56,769.42,546.77,1487.48,4791.26,1048.78,197.62,139.4,496.34,75.48,22.2,649.89
150857,157402,1519,4043.47,2299.5,5785.92,12937.1,2244.34,779,400.98,2194.52,505.42,159.1,1076.51
47481.1,74619.5,98.7,1127.85,765.04,2505.1,5927.78,1132.42,262.4,124.64,887.27,250.12,28.86,576.02
53945.3,23089.8,32.2,438.73,116.8,803.6,1180.8,230.42,91.02,-3.28,288.01,26.64,22.2,175.96
