"FSC-A","SSC-A","Alexa Fluor 700-A :: GranzymeB","BUV396-A :: CD45RB","BUV737-A :: CD27","BV510-A :: CD3e","BV605-A :: CTLA4","BV650-A :: PDL1","BV711-A :: CD25","BV786-A :: TBET","FITC-A :: CD86","PE ( 561 )-A :: Nur77","PE-Cy7-A :: CD54","PerCP-Cy5-5-A :: IRF4"
28441.4,51841.8,67.9,826.36,1108.14,1717.9,6492.76,1896.66,277.16,241.08,650.72,240.5,18.5,595.11
59419.4,54228.1,28,732.19,304.41,1345.62,3574.38,440.34,186.14,120.54,449.03,173.16,21.46,64.74
74712.2,69034.4,53.2,1144.64,455.52,1975.38,4659.24,1257.06,124.64,116.44,646.57,162.06,48.1,367.69
33567.1,17090.5,15.4,348.94,170.82,454.28,2947.08,175.48,73.8,31.16,158.53,48.1,11.84,74.7
32516.6,62540.5,38.5,622.69,467.93,1232.46,7047.9,1481.74,259.94,133.66,457.33,225.7,20.72,326.19
47787.8,23626.8,16.8,505.89,265.72,786.38,1771.2,94.3,83.64,24.6,336.15,58.46,8.88,165.17
45786.2,33550.3,0,495.67,395.66,1401.38,4662.52,872.48,176.3,95.94,477.25,82.14,21.46,242.36
28041.8,32272.9,33.6,292,118.99,635.5,1365.3,537.1,81.18,36.08,256.47,77.7,16.28,106.24
35880.5,16525.3,-18.9,278.86,126.29,165.64,1677.72,154.16,22.14,45.1,156.04,18.5,18.5,125.33
36264.2,27533.6,-12.6,360.62,105.85,341.12,1801.54,134.48,41.82,-28.7,234.89,36.26,-1.48,70.55
33216.5,80354,31.5,755.55,477.42,1483.38,5790.02,1088.96,191.88,113.16,497.17,136.16,15.54,342.79
67824,67025.8,42.7,1081.13,134.32,2346.84,8148.34,1107.82,251.74,125.46,805.1,177.6,51.8,434.09
45596.2,16760.2,25.9,332.15,-64.97,619.92,1899.12,312.42,89.38,62.32,215.8,102.12,27.38,166.83
80570.2,52252.6,102.2,1759.3,673.06,2877.38,9482.48,1922.9,321.44,123,1032.52,406.26,71.78,482.23
44343.4,101554,67.2,949,675.98,1709.7,11611.2,2018.02,312.42,227.96,510.45,445.48,98.42,371.01
57622.3,59845.5,29.4,1312.54,902.28,2824.08,9900.68,2527.24,287,203.36,1172.79,316.72,42.18,238.21
43856.6,28132,9.8,554.8,0,1232.46,2110.68,342.76,108.24,93.48,356.9,66.6,5.18,194.22
52454.9,41656.9,44.1,485.45,305.14,1042.22,5133.2,883.96,111.52,126.28,342.79,180.56,32.56,263.94
44186.4,16854,25.9,351.86,81.03,618.28,2206.62,388.68,56.58,82,215.8,128.02,2.96,108.73
55054.8,25455.3,28.7,801.54,183.23,1096.34,3000.38,223.04,143.5,101.68,393.42,55.5,15.54,215.8
97796.2,112546,69.3,3150.68,939.51,4774.04,18604.2,3760.52,511.68,433.78,1662.49,689.68,85.84,572.7
37343.5,27503.7,9.8,194.18,34.31,670.76,2040.98,451,104.14,50.02,253.15,97.68,17.02,105.41
87319.4,89117.9,53.2,1292.83,781.83,2592.02,9333.24,1892.56,407.54,159.9,974.42,340.4,33.3,700.52
35339,38033.1,1.4,480.34,275.21,792.12,3848.26,451.82,105.78,34.44,320.38,176.12,18.5,189.24
50891.8,21273.7,21.7,346.02,22.63,761.78,1285.76,-127.1,62.32,41.82,300.46,88.8,23.68,147.74
80344.8,67908.9,70.7,1843.25,791.32,3001.2,10966.7,2100.84,380.48,167.28,1063.23,452.14,52.54,385.95
67317.1,58615.4,21.7,822.71,227.03,1343.98,7562.86,2030.32,224.68,95.94,473.93,252.34,11.84,228.25
113908,65957.6,75.6,1825.73,727.08,3666.22,13921.1,2501.82,373.92,167.28,1210.14,284.9,53.28,326.19
35270.6,58242.8,39.2,808.84,370.11,1206.22,6505.06,1253.78,250.1,141.04,378.48,253.08,26.64,215.8
63511.2,120726,64.4,1192.09,1057.04,2503.46,8828.12,2218.92,379.66,177.12,903.04,348.54,44.4,988.53
55629.4,59602.3,42,753.36,384.71,1308.72,8969.98,1838.44,275.52,112.34,514.6,181.3,14.8,195.05
35354.9,78456.6,35.7,961.41,715.4,1720.36,7932.68,2139.38,250.1,169.74,605.07,363.34,17.76,507.96
48299.8,20753.3,45.5,413.91,81.76,614.18,1799.9,402.62,7.38,8.2,239.87,210.16,-0.74,161.02
42214.3,17339.5,33.6,321.2,197.1,568.26,1211.96,376.38,116.44,46.74,220.78,89.54,-14.06,111.22
29886.5,29091.5,26.6,573.05,89.79,892.98,2041.8,570.72,53.3,94.3,342.79,64.38,26.64,122.84
42608.9,21584.2,21.7,343.83,56.94,564.98,1831.06,218.12,93.48,33.62,164.34,72.52,-21.46,24.9
47736.7,65496.1,25.9,586.19,632.91,1167.68,3692.46,1454.68,145.96,135.3,502.98,207.94,24.42,338.64
45059,20449.5,-17.5,389.09,-16.79,725.7,1909.78,195.98,72.16,-34.44,310.42,97.68,11.84,136.12
40296.2,24028.5,12.6,456.98,111.69,769.98,2544.46,677.32,51.66,-14.76,151.06,130.98,-17.76,143.59
48534.5,20071.1,13.3,440.19,210.97,836.4,943.82,528.9,91.02,44.28,292.16,83.62,6.66,9.13
76559,61420.8,72.1,1463.65,299.3,2929.04,7300.46,1476.82,291.1,173.02,944.54,341.88,45.14,454.84
38786.4,53876.1,31.5,600.06,341.64,897.9,6086.04,1210.32,235.34,145.14,307.93,206.46,30.34,195.05
98708.4,105603,68.6,2284.17,1103.76,4068.02,16536.9,3343.14,457.56,291.1,1386.93,416.62,77.7,648.23
51274.8,21451.3,2.1,319.01,288.35,758.5,1087.32,476.42,30.34,-30.34,231.57,47.36,20.72,216.63
45840.2,27336.9,52.5,419.02,181.77,738,1288.22,120.54,21.32,7.38,267.26,53.28,3.7,149.4
57093.1,143285,66.5,1414.01,1511.83,2924.94,21001.8,4551,582.2,285.36,956.99,456.58,67.34,1064.06
62156.2,36141.5,0.7,994.99,258.42,1432.54,3813,860.18,84.46,91.02,458.99,157.62,51.8,221.61
43367.8,50611.7,14,460.63,429.24,1086.5,5122.54,1056.98,182.86,81.18,341.96,264.92,44.4,251.49
101577,86097.6,24.5,1788.5,689.85,3192.26,9986.78,1626.88,299.3,171.38,1322.19,313.76,34.78,595.11
79819.2,44042.3,19.6,1078.21,376.68,1729.38,3357.9,742.1,133.66,41.82,562.74,136.9,-14.8,209.16
43067.5,22161,28.7,351.13,34.31,833.94,740.46,345.22,100.86,19.68,305.44,65.86,32.56,208.33
37674,65501.9,19.6,989.15,256.23,1579.32,5415.28,1015.98,135.3,54.12,468.95,179.08,40.7,161.85
43632.7,22884.8,-4.2,505.16,57.67,915.12,2730.6,422.3,83.64,34.44,340.3,65.86,-7.4,66.4
50722.6,55795.9,24.5,941.7,370.84,1159.48,8414.02,2072.14,235.34,110.7,429.11,276.76,27.38,362.71
73985.8,60674.7,35,1661.48,394.93,3217.68,9217.62,2211.54,296.02,134.48,1228.4,159.1,32.56,454.84
47190.2,20079.4,2.8,398.58,37.23,695.36,1892.56,768.34,154.16,22.96,291.33,30.34,0.74,-17.43
42719.8,16883,12.6,438.73,81.76,656.82,1305.44,697.82,42.64,11.48,146.91,82.88,8.14,284.69
108959,87956.8,115.5,2073.2,1149.75,3434.98,11999.9,3128.3,583.84,369.82,1147.89,261.96,103.6,910.51
40393.4,54858.8,35.7,960.68,647.51,1463.7,6730.56,1757.26,266.5,152.52,425.79,242.72,74,234.89
52711.2,39311.3,9.8,612.47,103.66,895.44,2737.16,667.48,100.86,54.94,292.99,147.26,32.56,219.12
