"FSC-A","SSC-A","Alexa Fluor 700-A :: GranzymeB","BUV396-A :: CD45RB","BUV737-A :: CD27","BV510-A :: CD3e","BV605-A :: CTLA4","BV650-A :: PDL1","BV711-A :: CD25","BV786-A :: TBET","FITC-A :: CD86","PE ( 561 )-A :: Nur77","PE-Cy7-A :: CD54","PerCP-Cy5-5-A :: IRF4"
44089.9,23558.7,20.3,447.49,-58.4,556.78,1911.42,369.82,77.08,32.8,182.6,64.38,9.62,68.06
32310,19841.2,48.3,414.64,567.21,2094.28,5595.68,1594.9,203.36,121.36,439.9,91.02,32.56,91.3
33303.6,19097.5,-4.9,152.57,-87.6,-25.42,31.98,-123,-20.5,26.24,41.5,124.32,14.06,-42.33
53565.1,21603.2,13.3,518.3,189.8,-286.18,-698.64,126.28,57.4,87.74,307.1,74.74,21.46,179.28
47018.2,32896.2,3.5,502.97,500.78,829.84,5094.66,1163.58,144.32,-6.56,289.67,122.1,14.06,292.99
69800.4,93682.9,65.8,1250.49,1289.91,2749.46,13605.4,2601.86,432.14,164,1040.82,446.22,76.22,454.84
50837,22491.3,26.6,417.56,369.38,1330.04,3346.42,906.1,144.32,57.4,385.12,82.14,30.34,94.62
82763.3,149104,109.9,2360.82,1417.66,4158.22,15979.3,3942.56,533,236.16,1350.41,484.7,90.28,852.41
97055.3,102562,72.1,1894.35,1099.38,4408.32,14541.9,2745.36,475.6,214.02,1392.74,438.82,62.16,801.78
93893,63623.6,63,1780.47,1030.76,3892.54,16370.5,3298.86,397.7,173.84,1287.33,416.62,15.54,645.74
75396.2,111218,64.4,1930.12,989.15,4115.58,14890.4,2742.9,476.42,214.84,1363.69,420.32,54.76,702.18
74854.8,84181.1,60.2,1088.43,675.25,2922.48,14762.5,3195.54,309.14,128.74,864.03,407,37.74,508.79
55309,30605.4,58.1,635.1,334.34,1348.08,3683.44,628.12,58.22,25.42,476.42,108.78,11.84,146.08
87328.8,69684.3,21.7,1389.19,655.54,2613.34,8123.74,1908.96,221.4,162.36,865.69,193.88,39.22,317.06
42134.4,42182.3,-6.3,477.42,197.1,962.68,6114.74,1432.54,127.1,132.02,394.25,264.18,19.24,226.59
42716.2,16717.9,0,376.68,300.76,421.48,1936.84,129.56,7.38,-18.04,215.8,31.82,-1.48,129.48
