"FSC-A","SSC-A","Alexa Fluor 700-A :: GranzymeB","BUV396-A :: CD45RB","BUV737-A :: CD27","BV510-A :: CD3e","BV605-A :: CTLA4","BV650-A :: PDL1","BV711-A :: CD25","BV786-A :: TBET","FITC-A :: CD86","PE ( 561 )-A :: Nur77","PE-Cy7-A :: CD54","PerCP-Cy5-5-A :: IRF4"
32971,15345.9,1.4,243.82,19.71,328,1520.28,332.1,54.12,56.58,136.95,36.26,28.86,92.96
45181.4,42453.7,28,660.65,-31.39,1161.12,3069.26,564.98,104.96,62.32,671.47,111.74,16.28,249
88414.6,58533.3,28,1529.35,695.69,2853.6,6165.58,1549.8,194.34,268.96,1489.02,270.1,17.02,465.63
40267.4,33421.6,0.7,294.92,409.53,566.62,1448.12,365.72,67.24,101.68,303.78,86.58,-5.92,-5.81
86366.2,64864.5,62.3,2073.2,512.46,3174.22,6430.44,1366.12,203.36,184.5,1511.43,317.46,82.88,409.19
65322,78171.1,60.9,1410.36,522.68,2665,5419.38,1202.94,247.64,1138.98,1047.46,375.92,63.64,438.24
99524.2,76637.2,84.7,1884.86,521.22,3909.76,8894.54,1405.48,268.14,556.78,1591.11,408.48,58.46,489.7
49951.4,19938.3,23.1,619.04,295.65,1196.38,2624,309.14,134.48,50.02,444.05,88.8,34.04,195.88
89601.8,132646,92.4,1788.5,1284.8,3821.2,9229.92,1703.14,314.88,795.4,1542.97,321.16,49.58,864.86
71204.4,132027,85.4,1704.55,1364.37,4075.4,10508.3,2223.84,347.68,1187.36,1741.34,344.84,92.5,784.35
45331.2,73052.4,56.7,1249.03,219.73,1962.26,3794.14,992.2,109.88,411.64,660.68,146.52,87.32,216.63
53446.3,47275.1,28.7,702.26,100.74,1498.96,3261.96,586.3,39.36,93.48,518.75,140.6,50.32,109.56
46761.1,100730,64.4,1147.56,714.67,2557.58,6628.06,1236.56,303.4,494.46,778.54,256.78,68.08,517.92
112656,82406.5,142.8,2676.91,892.06,4359.12,10007.3,1681.82,241.08,338.66,2013.58,389.24,67.34,781.86
86737,71563.4,51.1,1806.02,410.26,3584.22,6339.42,1243.94,142.68,178.76,1520.56,166.5,9.62,494.68
34328.2,16663.9,7,324.12,208.05,489.54,1465.34,194.34,22.14,54.94,243.19,79.92,13.32,14.11
66900.2,30651.1,30.8,727.08,29.2,1355.46,1748.24,669.12,64.78,13.94,619.18,147.26,22.94,223.27
98591,74649.4,86.1,1587.75,319.01,3406.28,5781.82,1250.5,267.32,268.14,1636.76,235.32,19.24,585.98
38647.4,44840.8,14,461.36,461.36,988.1,3138.14,533.82,114.8,163.18,389.27,142.08,11.1,268.92
51328.8,46592.1,30.8,942.43,332.88,1349.72,3551.42,655.18,136.94,167.28,529.54,91.02,16.28,214.97
45486.7,14023.7,8.4,402.96,123.37,865.92,2163.16,-14.76,82,12.3,309.59,113.96,33.3,122.01
103604,83473.9,62.3,2417.03,837.31,3946.66,7700.62,1617.86,323.08,302.58,1466.61,156.88,45.14,449.03
45191.5,57161.3,33.6,713.21,438,947.92,2669.92,454.28,96.76,51.66,329.51,35.52,2.22,210.82
34992,82406.5,55.3,821.25,674.52,1502.24,3500.58,1161.12,140.22,258.3,603.41,159.1,51.8,334.49
54594,23653.3,32.2,527.06,57.67,931.52,1958.16,487.9,121.36,133.66,556.1,148,50.32,120.35
48452.4,30646.1,7,536.55,168.63,1003.68,1685.1,549.4,106.6,108.24,404.21,126.54,-5.92,308.76
42860.2,19523.3,30.8,395.66,131.4,830.66,1207.04,391.14,65.6,91.02,368.52,180.56,28.86,116.2
91298.2,122445,77.7,2257.89,820.52,4448.5,9207.78,1932.74,286.18,379.66,1694.86,316.72,1.48,605.07
99041.8,67150.3,71.4,1748.35,530.71,3255.4,5529.26,1424.34,274.7,480.52,1295.63,225.7,20.72,604.24
47587.7,65165.8,53.2,772.34,438,1357.1,3397.26,871.66,124.64,337.02,611.71,182.78,45.88,337.81
43331,57227.7,15.4,471.58,121.18,716.68,2303.38,440.34,154.98,71.34,345.28,76.22,15.54,131.14
51785.3,86587.3,-16.1,923.45,340.91,1571.12,3804.8,776.54,124.64,224.68,669.81,223.48,22.2,307.1
62517.6,47744.9,44.1,1238.81,515.38,2443.6,4414.88,693.72,161.54,387.04,971.93,290.82,43.66,349.43
92623,70935.9,14,1741.78,728.54,3264.42,6282.84,1299.7,196.8,263.22,1310.57,213.86,31.82,434.92
74376,134130,141.4,1960.78,1143.91,3740.02,8323,2087.72,391.96,1092.24,1576.17,386.28,114.7,722.93
68361.1,50553.6,54.6,1577.53,275.94,2619.08,5274.24,1181.62,172.2,256.66,1260.77,170.94,42.92,455.67
46535,16429,1.4,441.65,165.71,464.94,910.2,157.44,25.42,5.74,221.61,71.04,23.68,96.28
85199.8,99397.5,53.2,2044.73,788.4,4059,7612.06,1495.68,282.08,190.24,1643.4,289.34,24.42,593.45
55577.5,52714.1,26.6,832.2,232.14,1588.34,3214.4,750.3,119.72,117.26,723.76,80.66,23.68,230.74
75005.3,66400,39.2,1131.5,497.13,2546.92,4834.72,892.98,245.18,565.8,1077.34,193.14,95.46,520.41
50889.6,80793,10.5,489.83,584.73,938.08,2280.42,337.84,171.38,188.6,478.08,170.2,-3.7,418.32
57067.2,42926.8,58.1,1127.12,363.54,1597.36,2551.02,540.38,82.82,159.9,761.11,93.24,17.76,261.45
43124.4,55144.4,35.7,743.87,406.61,1293.96,2872.46,605.98,124.64,209.1,514.6,215.34,42.18,283.03
38823.1,58744.1,57.4,645.32,589.11,2128.72,4724.02,1042.22,167.28,154.16,765.26,191.66,43.66,375.16
47972.2,16241.4,3.5,300.76,27.74,505.94,918.4,227.14,79.54,54.94,226.59,56.24,-4.44,87.98
38556.7,13270,16.8,377.41,-1.46,413.28,586.3,140.22,60.68,13.12,245.68,30.34,11.1,70.55
77288.4,117902,50.4,1845.44,269.37,2840.48,5326.72,1243.12,182.04,319.8,1134.61,274.54,34.04,400.89
84631,115215,73.5,1691.41,597.14,3690,6660.86,1457.14,222.22,236.16,1845.92,355.94,71.78,633.29
24650.6,29647.6,0.7,212.43,278.86,659.28,1672.8,282.9,52.48,128.74,244.85,31.08,24.42,144.42
89543.5,100407,42,2406.08,651.16,4044.24,6929,1292.32,255.84,201.72,1586.13,320.42,48.84,502.98
40258.1,30793,16.1,178.85,38.69,600.24,2435.4,225.5,104.96,21.32,219.95,71.04,18.5,144.42
122649,103189,88.9,2883.5,1084.05,5591.58,10701,1995.06,365.72,391.96,2337.28,441.04,54.02,833.32
92774.9,85370.5,91.7,2624.35,886.22,4637.1,9896.58,2011.46,330.46,240.26,1645.89,403.3,-5.92,669.81
35040.2,34926.4,21,535.82,197.1,743.74,2389.48,348.5,83.64,94.3,346.11,111.74,17.76,87.15
41455.4,17176.8,9.1,375.22,35.04,719.14,993.02,237.8,114.8,72.16,211.65,23.68,32.56,166
53471.5,28456.5,3.5,477.42,118.99,931.52,2279.6,501.02,61.5,47.56,482.23,111,23.68,98.77
45302.4,19888.5,7.7,334.34,-38.69,591.22,801.96,297.66,64.78,45.1,232.4,22.2,8.88,101.26
90945.4,74851.9,45.5,1795.07,838.77,3437.44,6646.1,1796.62,205,318.98,1365.35,335.22,62.16,727.08
48497,17068.9,-15.4,494.21,153.3,661.74,1617.86,192.7,19.68,63.14,378.48,78.44,-8.88,195.88
37460.2,22927.9,23.8,524.14,360.62,555.14,1362.84,425.58,82,-20.5,302.95,37,15.54,95.45
64792.8,41111.6,53.2,757.01,305.87,1383.34,3434.98,478.06,90.2,91.02,584.32,217.56,48.84,468.12
52873.9,55541.9,39.9,1310.35,412.45,2177.1,4926.56,974.16,118.9,585.48,926.28,170.94,48.84,457.33
51763,20102.6,-1.4,486.18,195.64,890.52,2700.26,399.34,111.52,66.42,327.02,5.18,27.38,243.19
41151.6,32702,18.9,297.11,160.6,677.32,2771.6,540.38,48.38,129.56,292.99,135.42,5.18,119.52
101668,107198,120.4,2820.72,604.44,5345.58,9817.86,2132,425.58,251.74,2059.23,392.2,45.14,866.52
86344.6,64663.6,37.8,1508.91,443.84,2678.12,5389.04,659.28,248.46,224.68,1431.75,212.38,17.76,395.08
42183.4,53685.2,23.1,551.15,242.36,1143.9,3306.24,810.98,142.68,342.76,690.56,191.66,31.82,322.04
92293.9,67046.6,26.6,1769.52,689.12,3341.5,6184.44,1127.5,257.48,210.74,1597.75,299.7,42.18,514.6
50874.5,21355.9,27.3,551.88,242.36,842.14,1834.34,597.78,32.8,58.22,255.64,125.06,-8.14,92.13
90266.4,74485.9,21.7,1650.53,537.28,3080.74,6195.92,1217.7,153.34,181.22,1313.06,251.6,35.52,855.73
47830.3,82643.1,70,847.53,488.37,1478.46,3967.98,1073.38,195.16,410,545.31,163.54,14.8,278.05
43897.7,23247.5,24.5,292.73,42.34,545.3,1309.54,337.02,91.84,100.86,358.56,51.06,23.68,137.78
51033.6,58966.5,50.4,1090.62,521.95,1548.98,3883.52,797.86,165.64,240.26,752.81,69.56,45.14,274.73
47389,25559.8,39.2,440.92,325.58,787.2,1286.58,391.96,57.4,67.24,318.72,60.68,10.36,83
37082.2,26252.1,18.9,478.88,162.79,735.54,1389.08,172.2,57.4,67.24,389.27,56.24,11.84,160.19
61670.2,57719.9,54.6,1094.27,413.91,1740.04,2897.06,924.96,137.76,325.54,771.07,209.42,1.48,306.27
40443.1,22883.1,1.4,360.62,242.36,664.2,1325.94,193.52,27.88,22.96,327.02,62.9,5.92,68.89
88285,84507.3,96.6,2068.09,761.39,4972.48,10075.3,2210.72,413.28,321.44,2654.34,333.74,38.48,913
36730.8,45039.1,2.1,458.44,356.24,1117.66,2350.12,530.54,117.26,192.7,307.93,96.94,15.54,235.72
30913.9,30185.4,35,396.39,89.06,546.12,1151.28,168.92,13.12,41.82,241.53,75.48,44.4,104.58
82623.6,67089.7,58.1,1509.64,405.15,3070.9,5663.74,1245.58,206.64,254.2,1293.97,212.38,35.52,615.03
40250.2,16936.2,-7,405.88,159.14,482.16,612.54,400.98,36.9,13.12,214.14,45.88,28.86,164.34
121324,104808,31.5,2288.55,784.75,4077.04,6540.32,1463.7,254.2,251.74,1514.75,359.64,38.48,714.63
104026,82136.8,92.4,2363.74,831.47,4398.48,8354.16,1975.38,290.28,476.42,1724.74,296.74,67.34,615.03
35020.8,48247.1,-4.2,469.39,143.08,1079.12,3229.98,693.72,69.7,68.06,339.47,114.7,4.44,92.96
44575.9,15807.3,12.6,412.45,108.04,564.16,607.62,548.58,91.02,23.78,292.99,90.28,39.22,92.13
90969.8,47169.7,46.2,1481.9,326.31,3058.6,6500.14,1173.42,163.18,235.34,1186.9,324.86,45.88,597.6
44683.2,40147.9,18.9,438.73,408.8,920.04,2149.22,639.6,38.54,159.9,250.66,159.84,-5.92,118.69
67762.8,57000.2,45.5,767.23,381.79,1960.62,4229.56,885.6,204.18,218.12,525.39,133.94,29.6,540.33
34711.9,17870.7,-16.1,225.57,35.04,416.56,1107.82,258.3,9.02,17.22,131.14,116.18,5.92,24.07
40245.8,18845.2,38.5,506.62,221.19,881.5,1148.82,446.08,55.76,56.58,414.17,48.1,8.14,96.28
92017.4,133529,30.1,5271.33,351.13,743.74,1720.36,944.64,113.98,261.58,506.3,1371.22,187.22,234.06
104072,113329,102.9,1022,1062.88,3845.8,9355.38,2293.54,381.3,212.38,909.68,388.5,155.4,328.68
47326.3,23424.3,18.9,658.46,320.47,1661.32,3700.66,876.58,146.78,35.26,420.81,-12.58,-5.92,278.88
53534.2,47035.3,49,962.14,856.29,2742.08,6127.86,1528.48,314.06,261.58,694.71,106.56,54.76,387.61
56675.5,62199.4,21,1076.02,578.89,2655.16,5759.68,1487.48,255.84,324.72,909.68,205.72,59.2,543.65
52241,20236.2,158.9,1013.97,1709.66,8333.66,21894.8,4027.84,641.24,444.44,1316.38,300.44,86.58,764.43
47411.3,117506,100.1,1375.32,1048.28,2879.84,6032.74,2205.8,364.08,443.62,996.83,387.76,80.66,562.74
82609.9,53232.1,90.3,2079.04,488.37,4154.94,8870.76,1646.56,255.84,291.1,1712.29,342.62,58.46,452.35
40927,34513.9,13.3,368.65,493.48,1378.42,3218.5,774.08,120.54,134.48,298.8,108.78,-4.44,328.68
51607.4,98872.9,63,1086.97,517.57,2514.94,5725.24,1020.9,170.56,184.5,766.09,246.42,14.8,498.83
46429.9,70289.4,66.5,868.7,782.56,2511.66,6136.88,1767.1,246,222.22,745.34,146.52,8.88,495.51
45819.4,24412.8,-10.5,424.13,293.46,1946.68,4700.24,1238.2,53.3,83.64,475.59,124.32,4.44,172.64
70471.4,43227.2,32.9,702.99,438.73,2693.7,4896.22,1102.08,96.76,192.7,893.91,29.6,4.44,409.19
43598.2,25143.2,28,429.97,199.29,1280.02,1947.5,553.5,41,101.68,321.21,102.86,8.14,269.75
37980,20701.9,-6.3,402.96,365.73,1348.9,4899.5,1219.34,109.88,63.14,111.22,-22.94,4.44,156.04
37038.2,48980,65.1,858.48,351.86,1261.16,3676.88,515.78,81.18,86.92,676.45,136.16,29.6,123.67
48319.2,17689.8,-3.5,302.95,323.39,332.1,1377.6,31.16,24.6,13.94,399.23,14.06,26.64,183.43
94352.4,123564,106.4,2232.34,411.72,1448.12,3698.2,1351.36,313.24,325.54,620.84,666,149.48,483.89
83574.7,19349,354.2,2827.29,2191.46,12877.3,34492.5,6646.92,1295.6,1138.98,2456.8,614.2,219.78,1680.75
75481.2,63992.2,115.5,2464.48,889.14,6804.36,16242.6,2796.2,510.86,345.22,2136.42,203.5,51.8,722.1
86031.4,58837.9,95.9,1550.52,1043.17,4422.26,10728.9,2055.74,414.92,480.52,977.74,217.56,47.36,798.46
67127.8,63358,114.1,1530.08,862.86,4693.68,8884.7,1949.14,359.98,315.7,1440.88,279.72,59.2,583.49
46089.4,86389.7,95.9,1083.32,1183.33,4218.9,10807.6,2141.84,501.02,478.06,1239.19,362.6,111,762.77
40294.8,16179.2,28.7,326.31,402.96,2715.02,7032.32,1238.2,259.12,101.68,551.95,65.12,11.1,356.07
40882.3,82226.4,116.9,943.16,1304.51,3869.58,9301.26,2883.12,495.28,583.84,1271.56,236.06,21.46,924.62
82650.2,172924,195.3,2709.76,2240.37,4684.66,12738.7,3395.62,707.66,829.84,1994.49,648.24,107.3,1469.1
58551.1,83419.1,65.1,884.03,1177.49,3185.7,8695.28,1658.86,355.88,494.46,1213.46,272.32,49.58,717.95
32512.3,23175.3,8.4,458.44,435.08,1659.68,3630.14,1169.32,161.54,69.7,399.23,-22.94,-3.7,149.4
49510.1,25955.8,17.5,716.86,486.91,1863.86,4353.38,999.58,21.32,47.56,480.57,51.8,58.46,221.61
50258.2,39121.2,16.8,509.54,89.06,1513.72,3876.96,737.18,53.3,-28.7,325.36,66.6,23.68,52.29
79143.8,72644.9,53.2,2052.76,529.98,3777.74,7853.14,1365.3,264.86,236.98,1186.07,258.26,47.36,593.45
49401.4,20923.5,14.7,357.7,197.83,1416.14,2373.9,441.98,78.72,47.56,468.95,41.44,-8.14,94.62
106360,104773,73.5,525.6,734.38,3308.7,9589.9,2391.94,286.18,264.86,759.45,441.04,172.42,444.88
126700,60273.8,242.9,2127.22,1646.15,9566.94,23099.4,5039.72,865.92,889.7,2609.52,378.14,91.76,1454.16
84870.7,84583.6,60.9,1465.11,191.99,2973.32,6036.84,1066,209.1,286.18,1276.54,280.46,45.14,421.64
86191.9,123378,80.5,1633.01,832.93,2642.04,7156.96,1556.36,324.72,902.82,1230.89,380.36,56.98,760.28
98633.5,58398,48.3,1146.1,681.09,1612.94,3116.82,511.68,141.86,176.3,893.08,213.12,29.6,481.4
81996.5,75913.5,44.8,1673.16,775.99,2964.3,6135.24,1190.64,298.48,356.7,1154.53,302.66,66.6,741.19
45398.2,18841,-1.4,541.66,217.54,764.24,1954.06,499.38,110.7,55.76,396.74,71.78,-26.64,146.08
