"FSC-A","SSC-A","Alexa Fluor 700-A :: GranzymeB","BUV396-A :: CD45RB","BUV737-A :: CD27","BV510-A :: CD3e","BV605-A :: CTLA4","BV650-A :: PDL1","BV711-A :: CD25","BV786-A :: TBET","FITC-A :: CD86","PE ( 561 )-A :: Nur77","PE-Cy7-A :: CD54","PerCP-Cy5-5-A :: IRF4"
184,322,245,412,399,669,754,554,303,266,324,274,237,296
238,210,235,372,279,552,655,414,244,237,336,244,234,288
156,127,236,299,263,528,620,432,260,238,291,230,235,218
218,189,238,406,301,572,657,428,258,248,310,272,239,252
351,322,245,493,372,611,710,506,287,270,430,311,244,334
214,124,236,323,254,417,505,303,243,241,294,233,233,285
166,127,240,301,265,537,619,408,267,251,296,261,238,275
149,79,231,291,266,493,606,348,238,242,258,232,230,264
140,240,235,365,283,558,627,409,275,258,306,244,238,256
297,259,245,458,329,575,658,478,275,266,408,282,241,319
137,255,238,366,321,449,539,395,263,236,316,250,233,286
316,262,244,477,355,622,703,511,288,257,392,268,231,286
644,442,255,584,425,687,765,578,332,313,511,321,249,391
244,392,241,409,385,621,707,519,298,274,390,269,241,339
121,83,229,282,270,275,327,258,231,232,250,237,233,249
249,285,238,382,361,607,707,478,300,269,336,251,232,288
206,66,236,317,297,436,516,356,242,245,287,227,235,262
123,115,229,322,305,524,631,422,246,247,260,255,232,263
208,98,232,320,270,384,459,301,235,229,288,247,234,271
245,244,241,409,345,556,644,449,274,239,373,260,233,279
159,104,231,286,230,519,608,322,258,249,266,229,235,280
304,224,245,460,307,549,645,386,266,262,397,271,234,287
169,85,241,295,301,499,615,373,257,246,278,247,230,288
569,368,247,520,419,659,738,541,314,275,491,293,231,382
314,221,242,447,329,544,639,434,278,253,382,267,241,329
141,97,237,306,310,350,498,259,239,227,262,242,237,281
179,135,229,331,270,380,493,260,240,244,275,247,231,263
342,284,245,439,359,601,691,479,301,254,393,270,239,339
128,211,236,335,383,535,649,445,268,266,309,270,242,309
336,206,241,448,292,582,662,448,281,269,426,256,236,306
446,406,249,499,384,632,714,495,305,258,461,302,244,386
