"FSC-A","SSC-A","Alexa Fluor 700-A :: GranzymeB","BUV396-A :: CD45RB","BUV737-A :: CD27","BV510-A :: CD3e","BV605-A :: CTLA4","BV650-A :: PDL1","BV711-A :: CD25","BV786-A :: TBET","FITC-A :: CD86","PE ( 561 )-A :: Nur77","PE-Cy7-A :: CD54","PerCP-Cy5-5-A :: IRF4"
43526.9,20707.7,21,310.98,403.69,519.06,1020.08,564.98,36.9,47.56,143.59,63.64,27.38,107.07
36427,26595.7,21.7,243.82,141.62,618.28,789.66,14.76,-1.64,57.4,162.68,13.32,8.88,21.58
43176.2,27113.6,23.1,418.29,91.25,758.5,838.86,829.02,59.04,97.58,247.34,59.2,-9.62,188.41
46951.2,32698.7,33.6,563.56,213.16,946.28,896.26,514.14,134.48,542.02,436.58,65.86,48.1,163.51
53583.1,29120.5,11.2,621.23,200.75,933.16,3322.64,407.54,75.44,-23.78,488.04,71.04,-11.84,117.03
54095,89266.5,66.5,937.32,386.17,1356.28,3674.42,1028.28,201.72,201.72,642.42,120.62,37.74,160.19
37576.8,37538.4,35.7,448.22,363.54,1025.82,1421.88,682.24,109.88,233.7,357.73,122.1,13.32,285.52
60320.9,50991.9,51.1,1045.36,495.67,1589.98,3193.08,373.1,123.82,150.88,850.75,210.16,21.46,117.03
49795.9,45621.8,23.1,508.08,571.59,1316.92,3817.1,1252.96,227.14,153.34,464.8,196.84,57.72,691.39
100279,67713.9,77.7,1715.5,419.75,3425.96,6568.2,1251.32,253.38,533,1486.53,300.44,54.02,927.94
45901.4,17816.8,7.7,352.59,308.06,517.42,2686.32,86.1,54.94,82,187.58,112.48,48.1,188.41
131209,90086.5,95.9,2687.13,717.59,5252.92,9785.88,1927,441.98,491.18,2395.38,355.94,99.9,1110.54
46749.6,90609.4,30.8,1181.14,487.64,1911.42,3894.18,891.34,162.36,165.64,795.97,128.76,17.76,322.04
99396,117953,106.4,2621.43,1134.42,4188.56,10561.6,2125.44,432.14,1017.62,1616.01,346.32,69.56,1192.71
62938.1,62884.1,65.1,1013.24,404.42,1908.14,3076.64,820.82,199.26,241.9,671.47,203.5,37,419.15
41026.3,70106.8,32.9,743.87,431.43,1407.94,3375.12,1038.94,89.38,492,564.4,179.82,17.02,227.42
42729.1,29920.7,9.1,656.27,270.83,1103.72,1808.92,391.14,100.04,96.76,556.1,91.02,-10.36,227.42
44015.8,25424.6,32.2,480.34,270.1,924.14,1987.68,363.26,59.86,50.02,377.65,103.6,5.92,163.51
81871.9,92945.1,84,2266.65,868.7,4051.62,8216.4,1749.06,327.18,278.8,1469.93,322.64,44.4,717.12
74427.1,52189.6,44.8,1287.72,236.52,2675.66,4750.26,1071.74,123,225.5,1183.58,195.36,19.24,349.43
80776.1,88729.5,86.8,1743.97,789.13,3843.34,7667,1704.78,270.6,312.42,1578.66,334.48,62.9,377.65
38442.2,40917.3,28.7,396.39,178.12,637.14,1536.68,643.7,51.66,101.68,246.51,164.28,57.72,265.6
40699.4,33004.9,10.5,462.09,121.18,708.48,1554.72,779,68.06,117.26,312.08,97.68,48.1,185.92
43439,26065.3,47.6,420.48,277.4,988.92,3108.62,394.42,58.22,158.26,457.33,150.22,30.34,241.53
39601.4,20601.4,20.3,299.3,191.99,513.32,1333.32,-19.68,63.96,40.18,259.79,41.44,13.32,8.3
47857.7,24285.8,49,508.81,72.27,1172.6,2091,295.2,72.16,143.5,546.14,68.82,28.12,200.86
79999.2,63768.9,81.9,1906.76,955.57,3678.52,8418.12,1714.62,232.06,369,1844.26,367.04,35.52,483.89
114527,65951,63,1906.03,497.86,3888.44,7365.24,1463.7,283.72,266.5,1696.52,228.66,61.42,526.22
37160.6,28762.8,14,164.98,98.55,19.68,490.36,237.8,50.02,65.6,27.39,45.14,-5.18,34.03
34156.8,25447,16.8,310.98,-97.09,570.72,598.6,403.44,12.3,45.92,211.65,51.8,20.72,200.03
39892.3,26611.5,78.4,384.71,1003.75,1214.42,3697.38,1450.58,339.48,302.58,445.71,201.28,42.92,664
36613.4,31135,-5.6,519.76,264.99,849.52,1927.82,250.92,0,218.94,368.52,71.04,2.96,348.6
41266.8,98951.8,95.2,1252.68,697.15,1957.34,5339.02,1399.74,284.54,604.34,859.05,324.12,50.32,633.29
47155,21101.9,37.1,594.22,228.49,1124.22,2573.98,221.4,60.68,100.86,444.05,95.46,14.06,161.85
47029.7,42724.2,0,397.85,549.69,775.72,1667.06,596.96,59.86,141.86,378.48,-31.82,25.16,256.47
43737.1,31285.2,2.1,304.41,121.91,710.12,1493.22,132.84,32.8,58.22,481.4,96.94,7.4,146.91
67235,85568.9,59.5,876.73,476.69,1735.94,4153.3,907.74,214.84,404.26,654.87,186.48,47.36,644.91
46729.4,96016.1,70,1299.4,677.44,2380.46,5604.7,1202.12,225.5,463.3,1064.89,345.58,41.44,589.3
35097.8,24031,1.4,266.45,243.82,442.8,794.58,180.4,76.26,31.98,304.61,56.98,6.66,156.04
37071.4,18155.4,15.4,276.67,114.61,599.42,669.94,372.28,93.48,24.6,298.8,11.1,22.94,58.1
46864.8,27027.3,10.5,615.39,149.65,904.46,1440.74,415.74,75.44,143.5,629.97,72.52,19.24,196.71
39245.8,60946.9,48.3,529.25,803.73,1239.02,2942.98,607.62,210.74,315.7,501.32,187.22,59.94,496.34
39052.8,16642.3,2.8,421.21,-136.51,482.98,789.66,20.5,48.38,82,341.13,46.62,-9.62,167.66
41706,18973.8,31.5,506.62,384.71,774.08,1302.16,257.48,43.46,27.88,400.89,18.5,10.36,61.42
62200.1,73501.5,11.2,971.63,644.59,1681.82,4932.3,798.68,228.78,875.76,862.37,270.1,43.66,413.34
53959,37171.6,39.9,883.3,319.01,1515.36,3422.68,943.82,112.34,181.22,780.2,132.46,48.84,251.49
40898.9,13692.5,11.9,340.91,313.17,501.84,574.82,-6.56,74.62,82.82,216.63,82.14,12.58,52.29
36346.3,44490.5,34.3,643.13,516.11,1090.6,2938.88,515.78,77.08,418.2,475.59,116.18,68.08,309.59
48017.5,33909.6,-18.2,348.21,-70.08,747.02,1798.26,313.24,59.04,20.5,449.03,83.62,1.48,54.78
38205.4,45840.1,35,558.45,581.08,1179.16,2291.9,771.62,167.28,309.96,541.16,141.34,-8.88,383.46
50508.7,33071.3,23.8,778.91,104.39,1090.6,1803.18,355.88,148.42,66.42,507.13,172.42,44.4,305.44
92348.6,67482.3,68.6,1597.24,621.96,3430.88,6902.76,1189.82,277.16,249.28,1322.19,313.02,53.28,655.7
42582.2,22066.4,8.4,377.41,24.82,811.8,1542.42,346.04,45.92,31.16,371.84,62.16,3.7,150.23
78347.5,57956.4,84,1371.67,824.9,3257.04,6013.88,1170.14,318.16,301.76,1342.11,297.48,63.64,452.35
58607.3,53069.4,67.9,1195.01,381.79,2564.96,3518.62,707.66,161.54,774.9,1042.48,313.02,26.64,523.73
62294.4,88275.5,35,1481.9,682.55,3398.08,6065.54,1703.14,273.88,262.4,1791.97,332.26,38.48,646.57
66487.7,76589.9,43.4,1160.7,154.76,1848.28,3797.42,855.26,131.2,157.44,859.88,221.26,44.4,146.91
39846.2,14886.9,12.6,258.42,47.45,631.4,1845.82,119.72,34.44,52.48,205.01,110.26,-21.46,-14.11
33094.8,33361,-7,346.75,196.37,589.58,704.38,290.28,68.06,65.6,262.28,119.14,8.88,265.6
83925.4,59144.1,49,1118.36,854.1,2507.56,6323.84,967.6,277.98,760.14,1379.46,238.28,72.52,398.4
36690.5,16512.8,25.9,383.25,-11.68,516.6,1384.16,139.4,1.64,127.92,209.99,125.06,23.68,115.37
45182.9,13903.3,25.9,318.28,210.24,617.46,709.3,324.72,83.64,59.86,223.27,79.18,27.38,265.6
46126.8,30444.4,35.7,542.39,159.87,876.58,2307.48,430.5,88.56,83.64,470.61,116.18,15.54,278.05
65970.7,83766.9,16.8,1438.1,709.56,2607.6,6066.36,1141.44,227.14,575.64,1246.66,251.6,42.18,773.56
96100.6,63597.9,46.9,1822.81,673.06,3599.8,8304.14,1727.74,279.62,309.96,1413.49,261.96,59.94,518.75
