"FSC-A","SSC-A","Alexa Fluor 700-A :: GranzymeB","BUV396-A :: CD45RB","BUV737-A :: CD27","BV510-A :: CD3e","BV605-A :: CTLA4","BV650-A :: PDL1","BV711-A :: CD25","BV786-A :: TBET","FITC-A :: CD86","PE ( 561 )-A :: Nur77","PE-Cy7-A :: CD54","PerCP-Cy5-5-A :: IRF4"
44485.2,21171.6,14,381.79,29.93,773.26,845.42,237.8,108.24,27.88,178.45,60.68,9.62,140.27
74648.9,73883.3,167.3,1308.16,1741.78,2569.88,4278.76,1615.4,1311.18,633.86,834.15,229.4,30.34,781.86
48029.8,43911.1,4.9,635.83,316.82,836.4,1394.82,331.28,146.78,44.28,333.66,86.58,5.92,117.03
46265.8,17135.3,30.8,431.43,-91.25,761.78,1767.1,274.7,159.08,31.16,256.47,34.04,31.08,102.92
44947.4,16445.6,34.3,354.78,198.56,580.56,2186.12,289.46,185.32,-13.12,234.89,130.98,-13.32,14.94
103650,113968,95.9,854.1,510.27,2192.68,6402.56,1610.48,361.62,410,614.2,444,116.18,278.05
45569.5,34214.3,34.3,411.72,395.66,-239.44,-605.16,-48.38,103.32,76.26,203.35,77.7,21.46,161.85
135137,98305.2,758.8,2660.85,7184.66,6040.12,11729.3,5260.3,8300.04,3962.24,2038.48,402.56,93.24,2310.72
122921,61747,636.3,2325.78,6484.59,5448.08,10464.8,4881.46,7338.18,3674.42,1586.96,294.52,50.32,1857.54
21621.6,32604.1,48.3,344.56,686.93,1571.12,4175.44,1309.54,528.08,191.88,373.5,99.16,16.28,294.65
39652.6,25217.1,7,256.96,408.07,908.56,2855.24,871.66,307.5,50.84,195.05,112.48,6.66,64.74
99954.7,77907.9,413,1618.41,5483.76,4220.54,9509.54,3627.68,4783.88,2168.08,1225.08,230.88,55.5,1536.33
52796.9,40660,5.6,573.78,614.66,1415.32,4196.76,962.68,282.9,67.24,367.69,8.14,14.06,145.25
51043,64938.4,70,1205.23,815.41,2614.16,5826.92,1335.78,309.96,182.86,812.57,105.82,48.1,632.46
124186,91995.5,1142.4,2636.03,11655.2,5648.98,11397.2,7175.82,14148.3,6884.72,1809.4,429.94,126.54,2480.87
101756,67717.2,247.8,1335.9,2026.48,2928.22,6159.02,2236.14,2641.22,1229.18,1015.09,207.2,56.98,977.74
46429.2,70372.4,322.7,916.15,2646.25,1566.2,3534.2,1650.66,2646.14,1316.92,545.31,170.2,42.92,699.69
44287.2,70251.2,134.4,879.65,1831.57,1389.9,2667.46,1138.16,742.1,331.28,540.33,123.58,48.1,287.18
41585,38155.1,100.1,375.95,980.39,1145.54,3171.76,1073.38,580.56,282.08,355.24,138.38,23.68,435.75
25358.4,38806.6,45.5,389.82,364.27,469.86,1380.06,341.94,200.9,95.94,269.75,74.74,-1.48,207.5
42845.8,34249.1,16.1,699.34,485.45,1068.46,1480.1,741.28,195.98,114.8,421.64,198.32,28.86,289.67
121234,95279,472.5,2041.08,5038.46,3993.4,7594.02,3343.96,4883.1,2541.18,1613.52,202.76,17.02,1348.75
45615.6,21874.7,35.7,332.15,413.18,674.86,1273.46,207.46,250.1,50.84,235.72,108.78,28.12,82.17
52611.8,119580,359.8,831.47,4104.06,4359.94,17740.7,6853.56,2091.82,1485.02,2192.03,630.48,277.5,3759.9
53762.4,16246.4,36.4,375.95,306.6,613.36,845.42,349.32,-7.38,99.22,220.78,36.26,28.86,82.17
39894.5,26861.3,63.7,419.02,291.27,661.74,1553.9,408.36,351.78,171.38,249,93.98,-0.74,175.13
43843.7,64911,34.3,402.23,241.63,810.98,1233.28,193.52,182.04,6.56,301.29,85.84,9.62,146.91
91491.1,73001.8,1596,2006.77,10522.2,3964.7,8719.06,7478.4,15115.1,7484.14,1335.47,401.08,143.56,2389.57
43812.7,26151.6,40.6,555.53,718.32,742.1,1768.74,510.86,263.22,116.44,248.17,89.54,6.66,109.56
60125,35680,59.5,608.09,520.49,981.54,1974.56,574.82,567.44,302.58,456.5,76.22,-19.24,277.22
98467.2,66768.5,179.2,1691.41,1724.26,3242.28,5717.04,1443.2,1405.48,657.64,1121.33,224.96,35.52,597.6
53207.3,18877.5,39.2,356.97,188.34,717.5,1307.9,276.34,91.84,13.94,313.74,87.32,-11.84,63.91
44722.8,49746.9,82.6,694.23,648.97,1175.88,1526.84,1047.96,667.48,338.66,401.72,77.7,22.2,175.96
30532.3,34150.3,80.5,423.4,559.18,747.02,2152.5,888.88,287.82,239.44,308.76,37,0.74,343.62
98630.6,71480.4,534.1,2090.72,3887.25,3990.12,7833.46,3072.54,4081.96,2132.82,1414.32,277.5,79.18,1366.18
82517,55828.3,25.2,1157.78,730,1675.26,3515.34,773.26,280.44,143.5,527.88,59.2,24.42,214.14
36849.6,17147,-7,167.17,-91.98,475.6,770.8,200.9,17.22,18.04,102.09,42.18,19.24,42.33
32310.7,21756,-6.3,219.73,86.14,399.34,276.34,296.84,53.3,72.98,126.16,39.22,3.7,35.69
32880.2,27650.6,105.7,451.87,581.81,988.1,1404.66,532.18,1079.12,500.2,420.81,151.7,22.94,351.92
50539,37353.3,55.3,959.22,569.4,1383.34,2091,783.92,225.5,177.94,456.5,125.8,16.28,218.29
60393.6,46758.1,109.2,774.53,1055.58,1488.3,4006.52,1166.04,810.16,478.06,556.93,156.88,22.2,617.52
42687.4,17344.5,3.5,302.95,191.26,601.06,1276.74,236.16,121.36,39.36,229.08,44.4,30.34,75.53
46303.2,42213.8,82.6,444.57,886.95,1161.12,2971.68,611.72,485.44,287,395.08,71.04,45.14,245.68
42307.2,27157.6,7.7,305.87,108.04,575.64,2131.18,100.86,182.86,54.12,229.08,33.3,5.92,96.28
85910.4,67726.3,1826.3,1694.33,12470.6,3979.46,6817.48,7792.46,17416,8918.32,1430.92,306.36,136.16,2499.96
78242.4,31200.5,49,718.32,458.44,1408.76,2874.92,653.54,210.74,77.9,521.24,97.68,15.54,302.95
38944.8,32077.8,109.9,274.48,716.86,751.94,1507.16,615,1001.22,467.4,259.79,120.62,19.98,520.41
39371,36938.3,23.8,496.4,196.37,869.2,1899.94,440.34,134.48,63.96,252.32,147.26,25.9,98.77
48322.8,32588.3,23.8,400.77,380.33,773.26,1627.7,636.32,183.68,61.5,244.02,30.34,24.42,361.05
94810.3,114183,60.9,2165.91,634.37,1590.8,4023.74,1149.64,353.42,324.72,587.64,447.7,170.2,162.68
33410.2,19229.4,12.6,451.14,248.93,1371.86,3476.8,518.24,259.94,71.34,306.27,-1.48,-2.22,87.15
107976,152010,681.1,3428.08,6580.95,5964.68,11805.5,5120.9,7275.04,3653.92,2058.4,507.64,125.8,2018.56
103362,97712.6,632.1,2346.22,4863.99,5129.1,11313.5,4786.34,5834.3,2824.9,1537.99,391.46,82.88,1266.58
115522,164044,1138.2,2709.03,9939.68,6606.74,13749.8,7744.08,11417.7,5379.2,2143.06,418.1,67.34,3045.27
116037,157598,421.4,2339.65,4051.5,5120.08,13530,4030.3,3876.14,1736.76,1493.17,552.04,99.9,1415.98
118104,119230,742,2406.08,8519.83,5379.2,12974.9,5650.62,7190.58,3275.08,1728.89,326.34,93.24,2069.19
89537.8,145930,584.5,2712.68,5248.7,5635.04,13537.4,4243.5,4121.32,2098.38,1785.33,491.36,97.68,1407.68
85595,68972.2,342.3,1846.17,2673.99,3871.22,9330.78,2448.52,2551.02,1188.18,1119.67,283.42,38.48,837.47
120251,95569.5,767.2,2395.86,7204.37,5029.88,10424.7,4800.28,7590.74,3705.58,1506.45,338.18,46.62,1581.98
95599.4,92022.1,1132.6,2159.34,9101.64,4336.16,9106.1,5372.64,9405.4,4428,1313.89,280.46,115.44,1658.34
29288.2,28352.8,155.4,321.2,1525.7,1599,3813,1575.22,1603.1,838.86,441.56,210.16,29.6,332.83
75816.7,42907.7,283.5,878.19,2141.09,2528.06,5540.74,2131.18,3095.5,1602.28,652.38,182.04,37,766.92
52170.5,72914.7,365.4,938.78,3155.79,2373.08,6307.44,2751.92,3844.16,2086.08,669.81,227.18,51.06,1011.77
39085.2,90431.8,182.7,752.63,1771.71,1662.14,5389.86,1063.54,1022.54,482.98,526.22,219.78,65.12,591.79
59325.1,40924.8,61.6,632.18,722.7,1061.08,2150.04,521.52,283.72,150.06,433.26,210.9,-0.74,366.86
103388,87404.8,522.9,1887.05,4430.37,4180.36,9177.44,3605.54,5218.48,2583,1528.86,219.78,65.86,1128.8
61403.8,95841.8,342.3,1278.96,2693.7,2171.36,5382.48,1945.86,1198.84,656.82,649.89,310.06,33.3,707.99
45145.4,15236.3,5.6,368.65,243.09,611.72,1353.82,198.44,111.52,18.86,191.73,3.7,0.74,317.06
33796.8,62338,227.5,572.32,1692.14,966.78,2447.7,854.44,956.94,465.76,334.49,139.12,10.36,432.43
84984.5,53584,507.5,1208.88,4504.1,2510.02,4148.38,2792.1,5187.32,2689.6,947.86,239.02,72.52,1039.16
88014.2,119379,1299.9,2526.53,10041.2,4717.46,10020.4,5663.74,10578,5238.16,1531.35,561.66,190.92,2107.37
30028.3,35563.8,62.3,488.37,391.28,764.24,1912.24,666.66,555.96,185.32,182.6,133.2,12.58,183.43
43110,26312.7,40.6,555.53,529.25,847.88,2057.38,202.54,203.36,86.92,325.36,55.5,37,193.39
39046.3,53604.7,117.6,367.92,1195.74,1046.32,1880.26,1248.86,732.26,267.32,357.73,96.94,32.56,371.84
67752,48242.9,51.1,1286.99,494.21,2028.68,2470.66,691.26,176.3,115.62,714.63,170.2,11.1,253.15
39023.3,31845.4,8.4,369.38,192.72,592.04,376.38,288.64,177.12,109.06,262.28,54.76,19.24,42.33
99699.1,68581.2,39.9,754.82,815.41,1542.42,3855.64,883.14,421.48,231.24,529.54,190.92,-2.22,268.09
85009,84920.6,686.7,2336,5417.33,4233.66,8726.44,4356.66,7681.76,3892.54,1451.67,415.88,77.7,1709.8
87406.6,60155.9,180.6,1654.91,1882.67,3193.9,6013.88,2012.28,1844.18,898.72,1059.08,234.58,50.32,673.96
47824.6,34123.8,95.2,574.51,571.59,1083.22,1835.16,674.04,407.54,131.2,366.03,25.9,16.28,141.1
47777.8,23806.1,8.4,382.52,532.9,678.14,2441.96,523.98,151.7,106.6,344.45,17.02,11.84,55.61
87959.5,72022.4,1085,2057.14,7447.46,3660.48,6930.64,5456.28,10218.8,5389.86,1411,287.12,112.48,1940.54
59950.1,36885.2,19.6,673.79,518.3,979.08,1545.7,601.06,396.88,231.24,361.05,37,-14.8,161.02
50845,51133,9.8,468.66,502.97,686.34,2478.86,320.62,229.6,72.16,269.75,-9.62,2.96,236.55
50527.4,119258,801.5,1124.2,7318.98,2773.24,7135.64,3432.52,4240.22,1986.86,902.21,372.96,90.28,1421.79
100905,56172.7,266.7,1119.09,2133.06,2133.64,4767.48,1805.64,2431.3,1204.58,825.85,274.54,46.62,707.99
60166.1,35176.2,105,654.81,855.56,1273.46,3078.28,915.94,591.22,319.8,389.27,94.72,32.56,351.09
48292.6,59276.9,63.7,1172.38,400.04,1494.86,4216.44,830.66,255.02,174.66,502.15,153.92,36.26,424.13
36940.3,12543,44.1,225.57,205.13,440.34,940.54,218.12,89.38,117.26,211.65,44.4,-0.74,150.23
46884.2,19271.8,3.5,425.59,-21.17,615,1481.74,547.76,89.38,30.34,190.07,37,49.58,126.16
85039.9,89848.3,267.4,1860.04,1922.82,2755.2,5061.86,1746.6,1824.5,991.38,1023.39,306.36,53.28,589.3
