"FSC-A","SSC-A","Alexa Fluor 700-A :: GranzymeB","BUV396-A :: CD45RB","BUV737-A :: CD27","BV510-A :: CD3e","BV605-A :: CTLA4","BV650-A :: PDL1","BV711-A :: CD25","BV786-A :: TBET","FITC-A :: CD86","PE ( 561 )-A :: Nur77","PE-Cy7-A :: CD54","PerCP-Cy5-5-A :: IRF4"
46068.5,18453.4,12.6,281.05,378.14,8033.54,17421.7,2455.08,305.04,113.98,239.87,71.04,-3.7,26.56
68629,58197.1,36.4,1431.53,777.45,8831.4,17147.8,3025.8,426.4,126.28,913.83,174.64,5.18,361.88
65841.1,68855.1,27.3,925.64,298.57,1972.92,4415.7,783.92,166.46,87.74,600.92,179.08,51.8,184.26
41511.6,67798.5,22.4,629.26,540.2,4868.34,11216.8,1795.8,284.54,80.36,378.48,34.78,-3.7,267.26
45505.4,13775.5,30.1,303.68,301.49,3088.94,6557.54,1145.54,205.82,50.84,149.4,56.24,11.84,86.32
44336.2,31196.4,32.9,537.28,101.47,3202.1,6373.86,906.1,182.04,82.82,257.3,44.4,8.88,217.46
35647.2,47684.3,8.4,484.72,518.3,2123.8,5119.26,674.04,199.26,109.88,383.46,107.3,-12.58,214.14
101964,89954.6,60.9,2387.1,511,3772.82,8506.68,1637.54,256.66,81.18,1276.54,286.38,74.74,639.93
98837.3,62386.9,44.1,1664.4,655.54,10058.9,19428.3,3304.6,363.26,292.74,1170.3,219.04,28.86,317.06
119207,123755,70,2976.94,983.31,8952.76,17857.1,2733.06,520.7,246.82,1956.31,389.98,34.78,859.05
81817.9,53646.2,16.1,1219.83,605.17,4933.94,10730.5,1548.98,274.7,157.44,757.79,113.96,4.44,265.6
69032.2,68265,28.7,1045.36,521.95,6692.84,14405.8,2405.06,246.82,136.12,667.32,170.2,26.64,297.14
122175,106981,42.7,2820.72,997.18,6792.88,13726.8,2674.84,323.08,175.48,1660,337.44,23.68,817.55
53900.6,115922,76.3,1137.34,1194.28,8892.9,20677.1,3437.44,654.36,356.7,1332.15,383.32,99.9,859.05
96619,96262.6,81.2,2274.68,554.8,4792.08,9047.06,1634.26,369,104.96,1144.57,347.8,23.68,346.94
47942.6,22851.6,21.7,338.72,199.29,965.14,2486.24,292.74,82,81.18,178.45,71.04,31.82,166
