"FSC-A","SSC-A","Alexa Fluor 700-A :: GranzymeB","BUV396-A :: CD45RB","BUV737-A :: CD27","BV510-A :: CD3e","BV605-A :: CTLA4","BV650-A :: PDL1","BV711-A :: CD25","BV786-A :: TBET","FITC-A :: CD86","PE ( 561 )-A :: Nur77","PE-Cy7-A :: CD54","PerCP-Cy5-5-A :: IRF4"
108909,91736.6,155.4,2406.81,1496.5,3885.16,11074.9,9862.96,1357.92,428.04,1684.07,549.08,60.68,546.14
52593.1,76623.9,152.6,1047.55,1312.54,1955.7,8904.38,10555.9,1442.38,501.02,840.79,444,73.26,312.91
80328.2,89345.4,177.8,2491.49,1346.12,4738.78,12644.4,8450.1,1057.8,432.96,1791.14,646.02,59.94,1003.47
63328.3,53212.1,165.9,977.47,1863.69,2501,11697.3,20449.2,2557.58,766.7,1128.8,463.98,69.56,335.32
85381.9,104026,203.7,2830.21,2089.99,4417.34,14231.1,17735,2178.74,636.32,1955.48,784.4,59.94,932.09
106696,92231.3,116.2,1985.6,1267.28,3177.5,9735.86,9190.56,1209.5,552.68,1245.83,563.88,24.42,670.64
82360.8,87942.6,108.5,1701.63,1119.82,3416.12,8149.98,6716.62,850.34,245.18,1478.23,502.46,42.18,494.68
99822.2,77956.9,258.3,1830.11,2563.76,3422.68,14998.6,28723,3768.72,1055.34,1307.25,392.94,53.28,649.89
51500.2,14719.2,31.5,367.92,157.68,575.64,1457.14,786.38,164.82,74.62,208.33,112.48,-2.96,129.48
50886,26886.2,11.2,408.8,143.81,886.42,2223.84,1201.3,80.36,54.12,346.94,161.32,2.22,179.28
45922.3,69095,145.6,1177.49,776.72,2067.22,9539.06,8499.3,1189.82,446.9,948.69,463.24,61.42,542.82
74404.1,56313,167.3,1138.07,1498.69,2335.36,8837.96,12629.6,1706.42,555.14,959.48,418.84,16.28,540.33
89814.2,67200.1,137.2,1784.85,1236.62,3813.82,11028.2,9908.88,1293.96,497.74,1669.96,552.78,79.18,615.86
41166.7,17889,74.2,309.52,754.09,774.9,4113.94,5728.52,883.14,367.36,354.41,324.86,22.2,561.08
91759,85599.6,96.6,4772.74,654.08,2013.1,4980.68,1974.56,316.52,262.4,595.11,1210.64,236.8,338.64
125616,199916,452.9,3773.37,5134.09,8389.42,27638.1,21121.6,3005.3,1200.48,3131.59,1235.06,290.82,2231.04
50993.3,33211.6,70.7,665.03,797.89,2526.42,8185.24,5701.46,779,344.4,581,187.96,21.46,292.99
44878.3,23873.3,25.9,481.8,430.7,2145.94,6749.42,4287.78,517.42,148.42,551.12,211.64,27.38,273.9
95628.2,95857.5,168,2559.38,1735.21,5325.9,14522.2,9549.72,1259.52,400.98,1585.3,418.1,49.58,742.85
74605.7,60429.8,110.6,1411.82,894.98,3619.48,9785.06,6520.64,891.34,284.54,956.99,240.5,84.36,367.69
82023.1,46406.1,62.3,656.27,731.46,2378.82,7815.42,5286.54,601.06,140.22,652.38,395.16,38.48,334.49
40724.6,43405.7,73.5,448.22,952.65,2031.96,9282.4,8422.22,1097.16,376.38,528.71,290.08,40.7,375.16
54989.3,76619,120.4,1842.52,1076.75,3783.48,10940.4,8496.02,953.66,355.88,1278.2,417.36,44.4,642.42
48214.1,63734.9,24.5,578.89,436.54,1817.12,5269.32,3398.9,405.9,143.5,585.15,239.02,32.56,346.11
