"FSC-A","SSC-A","Alexa Fluor 700-A :: GranzymeB","BUV396-A :: CD45RB","BUV737-A :: CD27","BV510-A :: CD3e","BV605-A :: CTLA4","BV650-A :: PDL1","BV711-A :: CD25","BV786-A :: TBET","FITC-A :: CD86","PE ( 561 )-A :: Nur77","PE-Cy7-A :: CD54","PerCP-Cy5-5-A :: IRF4"
37447.2,37916.1,14.7,9440.36,127.75,539.56,2243.52,285.36,72.16,39.36,205.01,115.44,32.56,145.25
94937.8,100836,47.6,10352.1,492.75,2881.48,6163.94,1028.28,195.16,141.86,1075.68,166.5,42.92,319.55
41366.2,37095.2,70,41001.2,267.91,952.02,2127.9,508.4,92.66,69.7,324.53,91.76,13.32,316.23
39683.5,29247.5,17.5,11097.5,69.35,642.88,2014.74,508.4,104.14,27.88,345.28,82.14,-5.92,478.91
44680.3,30002.8,-8.4,5632.68,264.99,567.44,1533.4,212.38,90.2,25.42,192.56,84.36,-4.44,96.28
36676.1,32160,-9.1,62996.8,75.19,687.16,807.7,322.26,55.76,27.88,186.75,-5.18,-11.1,94.62
51151,28608.4,-2.1,1331.52,-3.65,935.62,1580.14,478.06,21.32,118.08,305.44,42.92,3.7,126.16
93268.1,102521,73.5,11355.9,719.05,3842.52,8110.62,1779.4,222.22,50.02,1405.19,312.28,42.92,657.36
47792.2,52633.6,59.5,93134.9,311.71,1423.52,3101.24,782.28,98.4,90.2,512.11,179.08,34.78,121.18
46388.2,94144.4,81.2,70719.5,651.89,2162.34,6297.6,1230,264.04,148.42,672.3,303.4,14.06,502.15
95757.1,119567,81.9,53050.6,693.5,3598.16,8209.84,1927,182.04,154.16,1275.71,332.26,39.22,532.03
35900.6,26024.7,-3.5,4142.75,-9.49,410.82,261.58,173.02,22.14,24.6,156.87,74.74,34.04,186.75
103103,88077.1,65.8,8325.65,575.24,3239.82,5905.64,1255.42,174.66,124.64,1054.1,202.76,39.22,401.72
40277.5,39074.7,10.5,2235.26,232.87,723.24,1187.36,312.42,75.44,86.1,213.31,96.94,41.44,107.9
117793,119920,84.7,23606.7,689.12,4794.54,9117.58,2129.54,367.36,226.32,1809.4,257.52,40.7,623.33
43896.2,24184.5,21,27345.1,221.19,534.64,569.08,309.14,28.7,-25.42,181.77,-2.96,-6.66,186.75
46519.2,18953,7,895.71,137.24,697.82,263.22,299.3,22.96,15.58,234.06,11.1,6.66,57.27
