"FSC-A","SSC-A","Alexa Fluor 700-A :: GranzymeB","BUV396-A :: CD45RB","BUV737-A :: CD27","BV510-A :: CD3e","BV605-A :: CTLA4","BV650-A :: PDL1","BV711-A :: CD25","BV786-A :: TBET","FITC-A :: CD86","PE ( 561 )-A :: Nur77","PE-Cy7-A :: CD54","PerCP-Cy5-5-A :: IRF4"
188,94,230,301,271,437,551,337,250,244,267,240,236,222
192,80,233,295,260,488,582,424,249,237,280,232,235,253
222,104,232,331,249,553,632,396,255,236,279,237,236,258
346,575,247,510,444,723,808,599,389,311,442,305,247,373
186,135,229,316,305,470,590,356,255,247,299,249,239,246
341,218,230,444,305,606,695,461,268,264,398,279,235,277
153,337,242,361,425,642,723,540,311,263,338,254,235,325
135,187,232,308,351,618,707,487,277,247,278,269,234,269
169,84,234,311,269,561,656,411,261,241,269,255,231,259
357,196,241,410,315,650,730,497,298,260,372,275,240,296
230,117,233,349,281,563,632,387,261,251,291,243,229,263
445,357,238,472,376,586,663,444,281,263,430,297,240,333
199,363,239,401,400,672,764,551,296,280,352,266,240,279
197,93,234,293,249,389,455,288,246,243,269,229,231,263
216,81,234,317,257,457,543,337,237,242,296,242,235,261
325,254,235,378,297,630,711,493,284,253,348,256,230,283
437,301,238,452,376,640,716,496,288,259,386,282,235,294
148,208,238,348,340,664,746,527,287,260,287,267,231,278
120,137,241,257,362,719,791,587,330,269,284,242,236,249
221,123,241,355,295,472,558,321,251,248,322,250,234,261
434,279,242,511,393,722,798,600,344,293,438,277,242,354
347,247,238,419,344,651,719,503,302,268,384,265,237,292
192,138,235,303,336,635,716,483,283,240,291,250,229,287
441,473,247,516,315,646,716,499,302,276,458,289,234,339
179,268,237,383,359,670,754,546,318,281,332,256,236,309
377,311,239,450,297,552,634,449,276,251,403,269,235,347
412,411,247,512,321,574,658,473,272,264,438,268,230,296
208,115,234,341,263,470,535,360,238,240,281,239,236,262
151,270,235,381,340,656,733,529,309,262,311,258,233,276
276,288,236,409,417,778,851,646,406,316,349,283,238,304
203,84,239,287,301,543,626,377,265,242,280,236,234,243
405,362,242,510,353,621,696,496,289,267,445,307,239,328
292,249,244,434,330,601,688,443,284,255,384,261,233,294
360,273,243,484,322,618,696,481,272,257,401,265,239,305
390,495,254,522,407,713,785,581,344,304,476,311,248,357
172,144,230,318,238,448,564,348,262,252,287,247,238,270
167,222,239,318,314,602,695,469,280,262,302,259,234,274
191,210,236,352,313,586,688,457,279,263,308,248,240,289
255,235,235,383,258,489,594,380,260,248,309,260,234,271
263,287,237,410,355,634,715,513,290,263,348,267,239,289
216,99,236,325,310,484,574,304,259,238,287,225,230,275
1007,896,265,637,531,799,873,688,450,362,570,375,258,479
150,78,235,282,242,590,682,437,267,255,263,237,231,267
365,278,247,440,328,564,658,468,281,244,401,252,235,318
206,121,232,323,280,436,543,333,250,242,302,246,235,244
213,103,241,295,258,521,622,355,247,239,295,248,231,292
178,74,238,314,213,358,504,214,239,235,272,232,229,252
320,231,238,457,307,581,649,463,286,254,393,277,237,332
