"FSC-A","SSC-A","Alexa Fluor 700-A :: GranzymeB","BUV396-A :: CD45RB","BUV737-A :: CD27","BV510-A :: CD3e","BV605-A :: CTLA4","BV650-A :: PDL1","BV711-A :: CD25","BV786-A :: TBET","FITC-A :: CD86","PE ( 561 )-A :: Nur77","PE-Cy7-A :: CD54","PerCP-Cy5-5-A :: IRF4"
90995.8,81560.8,75.6,2217.01,789.13,4633,10795.3,2113.14,241.9,132.84,3482.68,337.44,22.2,518.75
48098.9,43747.6,13.3,450.41,225.57,1299.7,3018.42,715.86,126.28,127.92,441.56,101.38,29.6,128.65
114769,129493,95.2,2774.73,1182.6,6122.94,13182.3,2957.74,394.42,227.14,3959.1,338.92,45.88,819.21
123117,100180,50.4,2658.66,735.84,5809.7,12560.8,2003.26,328,227.14,3402.17,290.08,14.06,1040.82
101290,60724.5,46.2,1862.96,670.14,4534.6,9936.76,1764.64,220.58,130.38,2728.21,166.5,-6.66,490.53
87739.2,102962,61.6,2714.87,848.99,5099.58,12018.7,2533.8,242.72,145.96,2587.94,227.18,17.76,663.17
175357,180119,117.6,3558.75,689.85,7789.18,15490.6,3177.5,496.92,318.98,5470.53,597.92,62.16,1075.68
63380.9,102426,70.7,1378.97,509.54,2397.68,5610.44,1110.28,227.14,145.96,965.29,288.6,28.12,482.23
37471.7,73606.9,36.4,809.57,630.72,1458.78,3638.34,900.36,207.46,185.32,1278.2,208.68,71.78,258.13
69951.6,70135.8,40.6,1414.74,443.11,2820.8,6297.6,1191.46,217.3,168.92,1861.69,233.84,10.36,438.24
94023.4,86483.5,51.8,2154.96,899.36,3758.88,6796.98,1692.48,297.66,95.94,3178.07,239.02,21.46,550.29
36507.6,20183.1,-21.7,340.91,-6.57,649.44,1052.06,551.86,82.82,10.66,417.49,-4.44,-8.88,82.17
88846.6,67724.7,56.7,882.57,372.3,2230.4,4669.08,1093.88,184.5,111.52,3471.06,144.3,77.7,427.45
51753.6,83879,64.4,981.12,434.35,1058.62,2573.98,792.12,155.8,86.1,1772.88,210.16,91.02,338.64
61366.3,34609.3,8.4,727.81,297.11,1220.16,2829.82,569.9,125.46,27.88,874.82,79.18,38.48,257.3
44367.8,21603.2,0.7,479.61,285.43,776.54,1724.46,615.82,134.48,68.88,1616.84,193.88,-1.48,257.3
58793,30339.8,18.2,559.91,46.72,1235.74,2558.4,805.24,36.08,-4.1,1286.5,112.48,-2.96,114.54
