"FSC-A","SSC-A","Alexa Fluor 700-A :: GranzymeB","BUV396-A :: CD45RB","BUV737-A :: CD27","BV510-A :: CD3e","BV605-A :: CTLA4","BV650-A :: PDL1","BV711-A :: CD25","BV786-A :: TBET","FITC-A :: CD86","PE ( 561 )-A :: Nur77","PE-Cy7-A :: CD54","PerCP-Cy5-5-A :: IRF4"
65380.3,59967.5,45.5,784.75,493.48,1547.34,3334.12,871.66,151.7,141.86,1175.28,222,32.56,270.58
48237.1,17532.1,23.8,349.67,171.55,728.98,1083.22,341.12,31.98,-27.88,175.13,155.4,-11.1,213.31
113224,99981.8,42.7,1951.29,349.67,3937.64,8508.32,1295.6,251.74,154.98,3264.39,243.46,27.38,632.46
49053.6,104392,104.3,1177.49,435.08,1908.14,4237.76,843.78,186.14,95.94,1406.85,278.98,37,455.67
48578.4,64353.2,32.9,757.74,478.15,1375.96,2911,865.1,117.26,79.54,593.45,108.78,18.5,379.31
42927.8,31022.9,-21,353.32,379.6,546.94,943,312.42,-2.46,-21.32,419.15,69.56,4.44,138.61
48029,67126.2,13.3,766.5,408.07,1248.04,3098.78,378.84,182.86,33.62,755.3,197.58,13.32,270.58
39757.7,26050.4,35.7,344.56,97.09,607.62,1663.78,288.64,47.56,10.66,439.9,100.64,25.16,215.8
26110.8,37589.9,39.9,551.88,294.19,977.44,3242.28,845.42,164,159.08,630.8,122.1,25.16,385.12
41510.9,21357.6,4.9,332.88,233.6,695.36,1819.58,674.86,72.98,36.08,334.49,199.06,-26.64,237.38
90126,73831,71.4,1341.01,370.84,2734.7,4990.52,1031.56,232.06,93.48,2446.84,211.64,9.62,675.62
50343.1,19812.1,52.5,379.6,391.28,761.78,1245.58,211.56,27.06,28.7,485.55,68.08,8.14,115.37
67111.2,59497.7,40.6,952.65,302.22,1601.46,3635.88,694.54,186.96,47.56,1764.58,153.18,25.9,416.66
82016.6,102385,173.6,1686.3,1284.07,2728.96,4691.22,2798.66,1009.42,419.02,774.39,122.1,122.84,3013.73
35031.6,18139.7,-11.9,359.16,183.96,719.14,1366.12,164,19.68,29.52,444.88,48.84,36.26,189.24
39151.4,30453.5,35.7,429.24,51.83,801.96,1245.58,500.2,95.12,19.68,606.73,76.22,16.28,121.18
54367.2,24250.1,7,633.64,286.16,1421.06,2927.4,469.86,42.64,111.52,2395.38,66.6,11.84,256.47
48319.2,29930.6,20.3,516.11,164.25,1079.94,2337,301.76,63.96,9.84,4308.53,30.34,1.48,83.83
109050,166028,77,2465.94,873.81,4078.68,9358.66,2438.68,337.02,259.12,2463.44,383.32,91.02,921.3
93713.8,100206,97.3,1487.74,910.31,3964.7,8992.94,2204.98,260.76,164,2050.1,210.16,-7.4,556.93
108760,83268.9,92.4,3060.89,1340.28,6092.6,13580.8,2738.8,384.58,277.16,3427.9,466.94,56.24,868.18
60797.5,132416,44.1,2100.21,824.17,3462.04,7908.08,2250.08,214.84,178.76,1690.71,287.86,52.54,478.08
67582.1,86817.2,32.9,977.47,654.08,2709.28,6585.42,1365.3,229.6,108.24,2153.85,314.5,48.84,469.78
43564.3,16580.1,22.4,365.73,64.24,822.46,1931.1,394.42,47.56,40.18,636.61,29.6,11.1,248.17
73864.1,31947.5,32.2,575.97,115.34,1332.5,1849.92,574.82,68.06,68.88,991.85,57.72,-1.48,145.25
23705.3,62240.9,50.4,947.54,360.62,1330.04,4527.22,984.82,135.3,14.76,629.97,115.44,45.14,378.48
100151,87638,78.4,2136.71,686.93,3822.02,9021.64,1936.84,214.84,168.1,2494.98,259.74,32.56,583.49
99768.2,152918,90.3,2622.16,1086.97,5557.14,11204.5,2527.24,431.32,254.2,3185.54,409.22,78.44,913.83
86378.4,80578.1,44.8,2046.19,714.67,3018.42,6542.78,1441.56,160.72,122.18,1816.04,271.58,56.98,329.51
44441.3,81774.9,50.4,1239.54,655.54,1753.98,4615.78,1097.98,162.36,10.66,2867.65,296,31.08,424.13
59827.7,32985,43.4,757.74,213.16,1271,2443.6,528.9,123,117.26,904.7,149.48,47.36,322.04
45442.1,16868.1,14.7,417.56,129.94,579.74,1063.54,319.8,14.76,30.34,354.41,102.86,-5.18,117.86
63182.2,116643,93.8,1436.64,1162.16,2728.96,7186.48,2109.04,278.8,224.68,2596.24,297.48,71.04,974.42
40330.1,30359.7,3.5,374.49,7.3,520.7,1085.68,272.24,24.6,63.14,455.67,87.32,-2.22,68.89
70902.7,105723,77,2005.31,677.44,3850.72,7488.24,1521.92,268.14,104.14,2753.11,208.68,62.9,464.8
42968.2,12167.8,-17.5,461.36,224.84,687.16,1407.94,142.68,71.34,3.28,357.73,145.78,37,179.28
