"FSC-A","SSC-A","Alexa Fluor 700-A :: GranzymeB","BUV396-A :: CD45RB","BUV737-A :: CD27","BV510-A :: CD3e","BV605-A :: CTLA4","BV650-A :: PDL1","BV711-A :: CD25","BV786-A :: TBET","FITC-A :: CD86","PE ( 561 )-A :: Nur77","PE-Cy7-A :: CD54","PerCP-Cy5-5-A :: IRF4"
116802,76675.4,70.7,1997.28,634.37,3694.1,5839.22,1403.02,231.24,632.22,1777.03,267.88,-10.36,356.9
40396.3,89180.2,77,813.22,989.88,1802.36,4388.64,974.16,268.96,396.06,681.43,229.4,55.5,648.23
103234,78001.7,39.9,2336,632.18,4068.02,7706.36,1743.32,262.4,379.66,1970.42,272.32,31.08,555.27
38796.5,26526,-2.1,437.27,274.48,800.32,1670.34,289.46,142.68,627.3,390.93,82.14,54.02,53.12
30542.4,73406,94.5,1208.88,1168,2382.1,6727.28,2275.5,405.08,432.14,1036.67,327.08,92.5,708.82
37916.6,43887.9,32.9,392.74,701.53,1120.12,2985.62,695.36,103.32,271.42,333.66,122.84,-14.06,375.99
41810.4,22238.2,-9.1,383.25,300.76,790.48,911.84,157.44,21.32,27.88,309.59,108.04,15.54,165.17
94023.4,107240,60.9,2160.8,880.38,4288.6,7433.3,1769.56,330.46,305.86,2010.26,217.56,62.9,581
78177.6,148694,133.7,1987.06,1203.77,4174.62,9583.34,1832.7,363.26,1099.62,1821.85,522.44,105.82,1028.37
74908.1,52792.1,75.6,1428.61,500.78,2619.08,5175.02,1204.58,189.42,385.4,1323.02,298.96,37,458.99
51737,40227.6,25.2,521.22,624.15,1101.26,2547.74,713.4,87.74,248.46,428.28,116.18,37,233.23
104564,89866.6,39.9,2058.6,918.34,3830.22,7118.42,1319.38,201.72,303.4,1732.21,279.72,30.34,579.34
47629.4,52234.4,46.2,865.05,200.75,1237.38,2542,337.02,126.28,260.76,479.74,59.2,-5.92,310.42
48041.3,16824.1,21.7,476.69,105.85,1124.22,1368.58,483.8,53.3,-9.02,302.12,51.8,5.18,132.8
139457,108832,117.6,2774,1076.75,5834.3,10427.9,2204.98,275.52,866.74,2763.07,463.24,60.68,786.01
38890.8,24518.2,40.6,313.9,173.74,528.08,440.34,320.62,59.86,101.68,211.65,108.78,2.22,190.07
52254,18559.6,17.5,364.27,132.13,644.52,1356.28,470.68,27.06,43.46,340.3,90.28,-15.54,161.85
43921.4,20340,30.8,399.31,186.88,681.42,1461.24,126.28,16.4,-17.22,356.07,42.92,15.54,61.42
101887,84382.8,63.7,1559.28,825.63,3138.14,5870.38,1019.26,285.36,2122.16,1348.75,196.84,59.2,624.99
58978.1,65675.4,10.5,748.98,473.77,1636.72,4377.16,996.3,182.86,380.48,826.68,125.06,2.96,315.4
52246.8,63542.3,55.3,778.91,843.15,1503.88,4791.26,1460.42,308.32,235.34,658.19,236.06,96.2,517.92
21996.7,36007.9,25.9,385.44,269.37,566.62,1512.08,178.76,60.68,311.6,257.3,51.8,8.14,170.15
28729.4,36526.6,35,552.61,559.18,900.36,2728.96,833.94,152.52,152.52,433.26,98.42,31.08,423.3
42868.1,27859.8,49.7,649.7,310.98,846.24,1672.8,787.2,20.5,213.2,359.39,144.3,11.1,180.94
136407,104396,68.6,2835.32,981.12,4804.38,9444.76,1637.54,257.48,992.2,1835.13,279.72,54.02,1023.39
43272.7,23291.5,-11.2,398.58,-16.79,646.16,1087.32,169.74,40.18,55.76,246.51,95.46,-22.2,-18.26
40315,25674.4,-9.8,480.34,240.9,712.58,977.44,163.18,46.74,64.78,510.45,90.28,-2.22,34.03
48051.4,39405.9,28,509.54,254.77,1079.12,2615.8,724.88,130.38,129.56,405.87,130.98,46.62,331.17
82333.4,110551,49,1938.88,527.06,3489.1,7382.46,1197.2,170.56,111.52,1581.15,211.64,62.9,433.26
85826.2,94591.8,72.1,1795.8,402.96,3056.14,6027.82,1315.28,243.54,359.98,1367.84,205.72,49.58,685.58
44621.3,49907.1,38.5,612.47,411.72,1286.58,2872.46,594.5,45.92,568.26,392.59,50.32,46.62,522.07
95657.8,80299.2,47.6,1773.17,356.24,3252.12,5848.24,1205.4,163.18,232.88,1235.04,167.24,45.14,664.83
38087.3,30798.8,32.9,502.24,378.14,836.4,1827.78,205,105.78,168.1,307.1,56.98,14.8,117.03
26575.9,31684.4,5.6,432.89,-10.95,665.84,1530.12,286.18,125.46,120.54,320.38,33.3,33.3,126.16
61028.6,30705,7.7,638.75,192.72,1023.36,2267.3,486.26,72.98,15.58,469.78,95.46,37.74,307.93
35526.2,24697.5,-19.6,232.14,167.17,564.16,751.94,707.66,68.06,45.1,207.5,84.36,2.22,204.18
55345,36715.1,33.6,499.32,505.16,1109.46,3067.62,460.02,101.68,187.78,533.69,107.3,39.96,312.91
44149,36643.7,10.5,461.36,197.83,800.32,1604.74,637.96,113.16,192.7,321.21,8.14,22.94,223.27
118211,145446,101.5,2426.52,602.98,4584.62,9419.34,2169.72,318.16,717.5,1982.87,519.48,53.28,927.11
46537.9,24914.9,14,624.15,378.14,900.36,2726.5,358.34,95.94,18.86,491.36,-1.48,-11.1,288.01
55293.1,39460.7,28,797.89,74.46,1082.4,2058.2,347.68,31.16,135.3,449.03,122.1,11.1,147.74
102007,111178,87.5,2152.77,878.92,3799.88,7955.64,2221.38,277.98,724.06,1738.02,341.14,83.62,755.3
72471.6,104405,126.7,1962.24,851.18,3201.28,7924.48,1499.78,318.98,1119.3,1293.97,381.84,13.32,693.05
114897,85260.1,105.7,2675.45,812.49,4586.26,10137.7,1699.86,275.52,357.52,2055.08,363.34,28.86,919.64
49926.2,24387.1,11.2,585.46,238.71,1015.16,1445.66,30.34,93.48,53.3,526.22,41.44,-0.74,-54.78
46433.5,31233.7,3.5,529.25,538.01,1040.58,2274.68,347.68,63.14,213.2,540.33,161.32,-11.1,125.33
101135,70650.4,55.3,2282.71,845.34,4295.16,7496.44,1653.94,311.6,323.9,1773.71,183.52,21.46,611.71
39959.3,20086.8,10.5,358.43,435.81,707.66,1159.48,604.34,111.52,171.38,339.47,46.62,4.44,282.2
40453.9,21976.7,18.9,400.04,156.22,361.62,1503.06,107.42,25.42,102.5,269.75,33.3,-22.94,172.64
61181.3,39288.9,63.7,757.74,212.43,1608.02,3311.98,738,141.86,244.36,643.25,202.76,10.36,204.18
39404.2,27331.1,23.1,310.25,264.26,738.82,2330.44,233.7,69.7,177.12,252.32,37,-26.64,117.86
37168.6,18704,-0.7,374.49,-27.01,368.18,587.12,475.6,31.98,41.82,231.57,72.52,25.16,107.9
49507.2,68895,35.7,733.65,457.71,1434.18,4130.34,914.3,149.24,358.34,545.31,156.14,31.82,424.96
62364.2,97847.9,53.2,1208.88,886.95,1773.66,3833.5,1028.28,201.72,300.12,887.27,142.08,2.22,398.4
38016,67101.4,51.8,589.11,646.78,1683.46,5112.7,1162.76,321.44,242.72,828.34,161.32,65.12,643.25
97449.8,114699,82.6,2429.44,826.36,3681.8,7329.16,1637.54,255.02,424.76,1699.84,338.92,28.86,645.74
79337.5,101709,65.1,2427.25,963.6,4242.68,7771.14,2007.36,294.38,607.62,1989.51,431.42,45.88,743.68
56113.9,35352.2,30.8,598.6,79.57,858.54,2414.9,535.46,113.16,79.54,373.5,93.24,25.16,47.31
42741.4,19815.4,5.6,353.32,61.32,450.18,1804,142.68,27.88,4.1,239.87,48.1,1.48,94.62
43245.4,27385,14.7,408.07,308.79,737.18,1704.78,464.12,59.04,273.88,417.49,48.1,9.62,149.4
45254.2,67082.3,41.3,904.47,594.95,1603.92,3219.32,992.2,148.42,488.72,739.53,222,55.5,443.22
81357.8,50737.1,43.4,1568.04,163.52,2613.34,5803.96,739.64,180.4,280.44,1145.4,142.82,52.54,249.83
37209.6,39289.7,28,494.94,69.35,999.58,2063.12,306.68,51.66,122.18,392.59,67.34,12.58,245.68
43745.8,85973.1,45.5,1067.99,1022.73,1875.34,4171.34,964.32,244.36,618.28,660.68,235.32,41.44,337.81
65859.8,55283,32.9,1012.51,462.82,1906.5,3867.94,833.94,169.74,301.76,878.14,170.2,39.96,465.63
49775.8,129524,98,1817.7,1462.92,3395.62,9824.42,2114.78,460.02,783.1,1290.65,387.76,99.16,1305.59
42001.2,54278.7,35,506.62,326.31,1035.66,3379.22,423.12,104.14,208.28,483.89,31.82,26.64,294.65
80110.1,67950.4,72.1,2005.31,475.23,3362.82,6683,1109.46,227.96,344.4,1669.13,320.42,9.62,657.36
81349.2,52189.6,39.2,1246.84,536.55,2444.42,4833.08,982.36,205.82,266.5,1040.82,199.8,49.58,402.55
65183.8,49931.1,39.2,316.09,467.93,1544.06,2682.22,673.22,131.2,464.12,745.34,116.92,14.06,287.18
