"FSC-A","SSC-A","Alexa Fluor 700-A :: GranzymeB","BUV396-A :: CD45RB","BUV737-A :: CD27","BV510-A :: CD3e","BV605-A :: CTLA4","BV650-A :: PDL1","BV711-A :: CD25","BV786-A :: TBET","FITC-A :: CD86","PE ( 561 )-A :: Nur77","PE-Cy7-A :: CD54","PerCP-Cy5-5-A :: IRF4"
44298,47488.4,228.2,962.14,5842.19,574,1494.04,330.46,143.5,153.34,351.09,-11.1,14.8,279.71
70973.3,74780.5,231.7,1240.27,9543.29,1472.72,2687.96,490.36,225.5,199.26,565.23,113.22,-5.92,548.63
43734.2,16852.3,124.6,456.98,3443.41,426.4,318.16,313.24,102.5,36.9,138.61,42.18,-10.36,140.27
40690.1,34969.6,185.5,781.83,6244.42,946.28,2009,554.32,141.04,225.5,269.75,-12.58,37,255.64
37612.1,27766.8,-14.7,344.56,559.91,616.64,1188.18,281.26,18.04,-12.3,157.7,-1.48,-4.44,88.81
93183.8,145731,177.1,1922.09,4434.02,2950.36,7141.38,1135.7,259.12,243.54,1008.45,123.58,62.9,570.21
129771,82165,203.7,2862.33,4290.94,3721.16,7598.94,1257.06,291.1,296.84,1336.3,234.58,84.36,820.87
59039.3,34619.3,50.4,678.9,241.63,1184.08,2313.22,615.82,66.42,6.56,426.62,119.88,34.78,291.33
49568.4,21480.4,46.9,478.15,61.32,751.94,1895.84,270.6,38.54,30.34,259.79,-5.18,-5.92,-16.6
45445,23308.1,37.8,395.66,635.1,697,460.02,354.24,37.72,49.2,181.77,26.64,24.42,35.69
50472.7,17250.7,0,337.99,299.3,629.76,1723.64,470.68,15.58,45.1,289.67,71.04,16.28,89.64
44344.8,87565,331.8,1184.79,4391.68,1844.18,7664.54,2173.82,623.2,544.48,815.89,373.7,135.42,1482.38
52962.5,38177.5,36.4,960.68,689.85,1148.82,3103.7,528.9,75.44,154.98,380.97,101.38,-1.48,299.63
42555.6,66599.2,238.7,1205.96,3975.58,1238.2,4350.1,960.22,232.88,109.88,527.05,149.48,25.9,475.59
50967.4,45622.6,48.3,492.02,689.85,892.98,2006.54,357.52,82,107.42,397.57,52.54,40.7,239.87
46416.2,62831,142.8,1268.01,2373.96,1215.24,3690.82,1134.88,182.86,114.8,421.64,168.72,24.42,300.46
137528,122442,485.8,3492.32,13916,4836.36,9027.38,2074.6,495.28,272.24,1887.42,418.1,70.3,771.9
56782.1,23328,39.2,434.35,449.68,920.04,971.7,484.62,52.48,59.86,342.79,19.24,0,153.55
41079.6,36017,66.5,598.6,1935.23,942.18,1850.74,391.14,116.44,54.94,336.15,30.34,27.38,231.57
104398,129575,369.6,3360.92,7938.02,4336.16,8694.46,1731.02,286.18,234.52,1577,312.28,73.26,700.52
68349.6,75912.6,166.6,1563.66,2297.31,2400.14,2906.08,1108.64,271.42,152.52,786.84,216.08,73.26,461.48
60320.2,146326,303.1,2114.08,7145.24,2103.3,4655.96,1421.06,382.94,228.78,899.72,239.02,58.46,652.38
94722.5,67404.3,724.5,2532.37,22659.2,2894.6,6340.24,1136.52,507.58,468.22,1192.71,174.64,81.4,986.87
90702.7,85721.6,369.6,2094.37,11655.2,2915.92,6072.92,1024.18,346.04,352.6,1118.01,197.58,42.18,769.41
84685.7,82408.2,1586.9,3744.9,53260.1,2972.5,5012.66,913.48,757.68,1040.58,1178.6,250.12,128.76,1362.86
48119,24034.3,2.8,341.64,194.18,480.52,791.3,209.92,42.64,18.86,194.22,42.18,13.32,51.46
79427.5,80981.4,280.7,1812.59,6459.77,2924.94,6513.26,1644.1,239.44,260.76,1039.99,184.26,70.3,652.38
37046.9,62484.9,65.1,1111.06,1327.14,1662.96,2834.74,950.38,133.66,95.12,517.92,43.66,46.62,351.09
55026,27636.5,26.6,446.03,-8.03,861.82,916.76,404.26,72.16,23.78,331.17,71.78,6.66,230.74
45750.2,36589.7,15.4,470.85,-74.46,698.64,1038.94,350.14,31.98,15.58,241.53,-19.98,31.08,298.8
