"FSC-A","SSC-A","Alexa Fluor 700-A :: GranzymeB","BUV396-A :: CD45RB","BUV737-A :: CD27","BV510-A :: CD3e","BV605-A :: CTLA4","BV650-A :: PDL1","BV711-A :: CD25","BV786-A :: TBET","FITC-A :: CD86","PE ( 561 )-A :: Nur77","PE-Cy7-A :: CD54","PerCP-Cy5-5-A :: IRF4"
96902.6,77033.1,70,1714.04,1278.96,2753.56,5748.2,1321.84,273.88,1143.08,1230.06,523.92,4863.28,758.62
73026.7,126045,95.2,1419.12,1778.28,3004.48,6623.96,1718.72,378.02,1544.06,1189.39,374.44,6087.98,576.02
37082.2,53579.8,57.4,613.93,622.69,1626.88,3965.52,943.82,176.3,437.88,629.14,218.3,1554,342.79
84236.4,81111.8,64.4,1259.25,966.52,2588.74,5875.3,1509.62,250.1,1851.56,862.37,626.04,8035.66,422.47
49603.7,56692.3,27.3,650.43,451.87,1504.7,4580.52,791.3,90.2,347.68,520.41,182.04,1086.32,242.36
32903.3,48178.2,197.4,395.66,2203.14,2403.42,11161.8,4528.04,1018.44,1048.78,999.32,512.08,1819.66,1881.61
83548.1,75359.9,132.3,2104.59,982.58,3806.44,7544,1915.52,249.28,883.14,1304.76,463.98,4352.68,786.84
48477.6,19780.6,-5.6,409.53,108.04,610.08,1403.02,106.6,-16.4,126.28,164.34,118.4,701.52,59.76
41619.6,105892,88.9,1113.98,1008.86,2054.92,5726.88,1568.66,245.18,486.26,732.06,378.88,1875.16,446.54
114473,93552.6,85.4,1974.65,1174.57,4083.6,8252.48,1652.3,241.08,1445.66,1615.18,477.3,6183.44,898.06
25794.7,30704.2,98.7,124.1,991.34,1199.66,4970.84,1949.96,442.8,677.32,492.19,188.7,1029.34,762.77
54712.8,19886,18.2,372.3,314.63,692.08,1439.1,469.86,52.48,203.36,419.15,107.3,825.84,79.68
55560.2,57014.4,65.1,1083.32,786.21,1676.08,3393.98,969.24,177.12,801.14,661.51,313.76,4322.34,283.86
40263.1,27561,19.6,465.01,418.29,564.16,1285.76,300.12,31.98,615.82,275.56,97.68,2863.06,202.52
