"FSC-A","SSC-A","Alexa Fluor 700-A :: GranzymeB","BUV396-A :: CD45RB","BUV737-A :: CD27","BV510-A :: CD3e","BV605-A :: CTLA4","BV650-A :: PDL1","BV711-A :: CD25","BV786-A :: TBET","FITC-A :: CD86","PE ( 561 )-A :: Nur77","PE-Cy7-A :: CD54","PerCP-Cy5-5-A :: IRF4"
52030.1,25341.6,0,636.56,139.43,832.3,2190.22,390.32,51.66,73.8,319.55,169.46,-1.48,244.02
42408.7,24269.2,24.5,267.91,-16.06,715.04,1070.92,487.9,-5.74,-9.84,214.97,159.84,16.28,80.51
45339.8,29868.4,16.1,548.96,282.51,856.08,1810.56,88.56,84.46,41.82,316.23,210.16,14.8,169.32
44516.9,28107.9,30.1,354.05,221.92,988.92,3276.72,728.16,156.62,95.94,332,509.12,14.8,554.44
106593,120305,63,2014.8,684.74,3065.98,6181.98,1192.28,191.06,79.54,946.2,678.58,48.84,439.07
71568.7,96910,49.7,1146.83,476.69,2133.64,4846.2,928.24,127.1,110.7,703.84,408.48,21.46,459.82
55779.8,58132.4,32.2,598.6,194.91,1389.08,1902.4,375.56,114.8,59.04,346.11,148.74,-25.16,294.65
75495.6,62762.9,74.9,1441.02,534.36,3031.54,6247.58,1010.24,227.14,108.24,1002.64,804.38,58.46,559.42
47818.8,26991.6,22.4,456.25,232.14,784.74,2080.34,465.76,77.9,67.24,299.63,170.2,23.68,163.51
113520,88657.3,71.4,2043.27,472.31,3650.64,7917.1,1713.8,224.68,142.68,1283.18,1520.7,55.5,631.63
59443.2,50705.5,25.9,619.77,399.31,1395.64,3103.7,681.42,206.64,145.96,406.7,241.24,8.88,253.15
55355,39367.7,26.6,542.39,300.03,1137.34,2337.82,611.72,105.78,64.78,395.08,282.68,38.48,233.23
46226.9,21430.6,-39.9,296.38,259.88,432.14,842.96,135.3,14.76,13.12,216.63,313.76,26.64,135.29
91812.2,125371,53.2,5486.68,294.92,1185.72,3097.96,1019.26,92.66,170.56,639.1,1098.9,180.56,318.72
61796.9,46003.6,118.3,779.64,1182.6,2763.4,8483.72,1932.74,386.22,597.78,717.12,773.3,67.34,781.86
105476,197425,165.9,3494.51,2110.43,6409.12,15030.6,3655.56,642.88,384.58,2104.88,1435.6,176.12,1620.99
72264.2,64943.3,30.8,1663.67,443.84,3434.98,7689.14,1586.7,244.36,99.22,926.28,618.64,51.8,393.42
50090.4,111119,21,1208.15,881.11,3020.88,7683.4,1753.16,278.8,208.28,803.44,517.26,61.42,690.56
49646.2,30204.5,14.7,813.95,303.68,2084.44,5975.34,1059.44,134.48,67.24,400.06,343.36,2.22,227.42
54696.2,45469.9,32.9,588.38,501.51,1517,3948.3,1047.14,57.4,109.06,415,301.18,31.08,218.29
73049,50055.6,51.1,1151.94,373.03,2833.92,5131.56,1086.5,151.7,70.52,908.85,758.5,-11.84,250.66
127128,179151,151.9,4323.79,1335.9,6566.56,15013.4,2806.04,560.88,341.12,2324.83,1815.22,88.06,1311.4
79033,72296.3,58.1,1557.82,426.32,3287.38,7180.74,1602.28,232.88,129.56,1079.83,586.82,28.12,671.47
45799.9,105696,108.5,1119.09,954.11,2714.2,7826.08,1915.52,348.5,168.92,854.07,608.28,54.76,627.48
114067,150564,107.8,2947.01,1070.91,5659.64,13689.9,2902.8,467.4,218.94,1676.6,1809.3,90.28,1008.45
63981.4,49675.5,51.8,1362.91,638.02,3576.02,8154.9,1506.34,131.2,87.74,1141.25,725.2,30.34,535.35
92163.6,56115.5,53.9,2011.15,377.41,3936.82,9275.02,1726.1,245.18,175.48,1162.83,600.88,54.02,561.91
48267.4,17786.1,-9.1,470.85,38.69,1006.14,2628.92,393.6,9.02,2.46,226.59,70.3,11.84,148.57
42287,18384.5,5.6,427.05,40.15,701.92,874.12,514.96,26.24,-31.98,174.3,191.66,-14.06,121.18
29561.8,28919.7,35,438,231.41,846.24,2023.76,556.78,83.64,59.86,346.94,74.74,17.76,217.46
57818.9,53896.1,69.3,1084.78,524.14,2088.54,4778.14,902.82,213.2,108.24,714.63,713.36,45.88,512.94
39649.7,22081.3,8.4,290.54,67.16,568.26,1773.66,225.5,7.38,16.4,180.94,-10.36,0.74,148.57
48226.3,33401.7,7,346.02,121.18,556.78,1932.74,391.96,16.4,10.66,301.29,16.28,-22.2,43.99
49792.3,17474,46.9,333.61,162.79,746.2,888.06,135.3,4.92,95.12,242.36,108.04,56.24,101.26
90473.8,70558.3,73.5,1829.38,528.52,3826.12,8033.54,1724.46,264.04,116.44,1357.05,1700.52,62.9,566.89
